"issue_key","concatSprintCount","sp_sprint","concatCreateCount","firststorypoints","wordsDiff","sp_diff"
"DM-15082",9,2.0,9,2.0,0,0.0
"DM-15081",40,3.0,40,3.0,0,0.0
"DM-15080",24,5.0,24,5.0,0,0.0
"DM-15077",32,-1.0,32,"3.0",0,-4.0
"DM-15075",38,-1.0,38,1.7,0,-2.7
"DM-15073",19,4.0,19,"4.0",0,0.0
"DM-15072",291,-1.0,291,0.5,0,-1.5
"DM-15071",20,1.0,20,1.0,0,0.0
"DM-15070",70,-1.0,70,1.5,0,-2.5
"DM-15068",17,-1.0,17,4.0,0,-5.0
"DM-15067",0,-1.0,0,0.375,0,-1.375
"DM-15066",0,-1.0,0,0.125,0,-1.125
"DM-15065",0,-1.0,0,"0.25",0,-1.25
"DM-15064",0,-1.0,0,0.5,0,-1.5
"DM-15063",0,-1.0,0,0.5,0,-1.5
"DM-15062",0,-1.0,0,0.5,0,-1.5
"DM-15061",0,-1.0,0,0.25,0,-1.25
"DM-15060",0,-1.0,0,0.125,0,-1.125
"DM-15058",0,-1.0,0,0.5,0,-1.5
"DM-15056",1742,-1.0,1742,"0.2",0,-1.2
"DM-15054",81,4.0,81,4.0,0,0.0
"DM-15053",77,14.0,77,14.0,0,0.0
"DM-15052",0,26.0,0,26.0,0,0.0
"DM-15051",47,6.0,47,6.0,0,0.0
"DM-15050",0,13.0,0,"13.0",0,0.0
"DM-15049",0,8.0,0,8.0,0,0.0
"DM-15048",13,3.0,13,3.0,0,0.0
"DM-15046",11,4.0,11,4.0,0,0.0
"DM-15044",51,-1.0,51,"1.0",0,-2.0
"DM-15040",397,1.0,397,1.0,0,0.0
"DM-15039",116,-1.0,116,"0.25",0,-1.25
"DM-15036",29,1.0,29,"2.0",0,-1.0
"DM-15034",59,-1.0,59,"4.0",0,-5.0
"DM-15033",43,-1.0,43,0.75,0,-1.75
"DM-15031",59,-1.0,59,0.25,0,-1.25
"DM-15028",23,10.0,23,10.0,0,0.0
"DM-15027",31,10.0,31,10.0,0,0.0
"DM-15026",15,-1.0,15,10.0,0,-11.0
"DM-15024",91,-1.0,91,"1.1",0,-2.1
"DM-15023",89,0.5,82,0.5,7,0.0
"DM-15022",14,-1.0,14,4.0,0,-5.0
"DM-15021",6,-1.0,6,1.0,0,-2.0
"DM-15019",12,-1.0,12,6.0,0,-7.0
"DM-15018",7,-1.0,7,5.0,0,-6.0
"DM-15017",17,-1.0,17,8.0,0,-9.0
"DM-15016",43,-1.0,43,"1.4",0,-2.4
"DM-15014",17,1.0,17,1.0,0,0.0
"DM-15013",34,-1.0,34,0.1,0,-1.1
"DM-15012",27,-1.0,27,6.0,0,-7.0
"DM-15011",42,2.0,42,2.0,0,0.0
"DM-15010",62,-1.0,62,"0.5",0,-1.5
"DM-15008",56,0.25,56,"0.25",0,0.0
"DM-15007",34,-1.0,34,1.0,0,-2.0
"DM-15006",20,-1.0,20,0.4,0,-1.4
"DM-15005",21,0.25,21,"0.5",0,-0.25
"DM-15004",13,-1.0,13,4.0,0,-5.0
"DM-15003",18,-1.0,18,"0.5",0,-1.5
"DM-15002",21,-1.0,21,2.0,0,-3.0
"DM-15001",18,-1.0,18,"1.0",0,-2.0
"DM-15000",8,-1.0,8,2.0,0,-3.0
"DM-14999",20,-1.0,20,1.0,0,-2.0
"DM-14998",50,-1.0,50,1.0,0,-2.0
"DM-14997",94,4.0,91,"4.0",3,0.0
"DM-14995",36,-1.0,36,"2.0",0,-3.0
"DM-14991",17,8.0,17,8.0,0,0.0
"DM-14990",26,-1.0,26,1.0,0,-2.0
"DM-14989",26,-1.0,26,1.0,0,-2.0
"DM-14988",21,-1.0,21,3.0,0,-4.0
"DM-14987",22,-1.0,22,0.25,0,-1.25
"DM-14986",27,0.5,27,"2.0",0,-1.5
"DM-14983",21,-1.0,21,8.0,0,-9.0
"DM-14981",8,-1.0,8,1.0,0,-2.0
"DM-14980",42,6.0,42,6.0,0,0.0
"DM-14979",21,-1.0,21,5.0,0,-6.0
"DM-14943",15,-1.0,15,4.0,0,-5.0
"DM-14942",56,-1.0,56,30.0,0,-31.0
"DM-14941",68,3.0,68,"3.0",0,0.0
"DM-14940",24,-1.0,24,15.0,0,-16.0
"DM-14939",43,-1.0,43,"2.0",0,-3.0
"DM-14937",19,-1.0,19,"10.0",0,-11.0
"DM-14936",51,-1.0,51,5.0,0,-6.0
"DM-14934",71,-1.0,71,"0.5",0,-1.5
"DM-14933",18,-1.0,18,10.0,0,-11.0
"DM-14932",103,5.0,103,"5.0",0,0.0
"DM-14931",0,-1.0,0,"1.0",0,-2.0
"DM-14930",0,-1.0,0,5.0,0,-6.0
"DM-14928",0,-1.0,0,1.0,0,-2.0
"DM-14926",85,-1.0,85,4.0,0,-5.0
"DM-14925",49,-1.0,49,"2.8",0,-3.8
"DM-14924",67,6.0,67,6.0,0,0.0
"DM-14923",13,-1.0,13,3.0,0,-4.0
"DM-14922",0,6.0,0,6.0,0,0.0
"DM-14921",21,-1.0,21,0.5,0,-1.5
"DM-14919",48,2.0,48,2.0,0,0.0
"DM-14918",26,-1.0,26,2.0,0,-3.0
"DM-14917",26,-1.0,26,6.0,0,-7.0
"DM-14916",14,-1.0,14,2.0,0,-3.0
"DM-14915",47,-1.0,47,1.0,0,-2.0
"DM-14914",376,-1.0,376,1.0,0,-2.0
"DM-14913",16,4.0,16,4.0,0,0.0
"DM-14910",97,2.0,97,2.0,0,0.0
"DM-14908",32,-1.0,32,6.0,0,-7.0
"DM-14907",23,-1.0,23,4.0,0,-5.0
"DM-14906",20,-1.0,20,4.0,0,-5.0
"DM-14905",21,-1.0,21,10.0,0,-11.0
"DM-14904",25,-1.0,25,10.0,0,-11.0
"DM-14903",32,-1.0,32,10.0,0,-11.0
"DM-14902",44,-1.0,44,3.0,0,-4.0
"DM-14901",20,-1.0,20,14.0,0,-15.0
"DM-14900",45,-1.0,45,20.0,0,-21.0
"DM-14899",24,-1.0,24,5.0,0,-6.0
"DM-14898",19,-1.0,19,"10.0",0,-11.0
"DM-14896",24,-1.0,24,6.0,0,-7.0
"DM-14895",25,-1.0,25,2.0,0,-3.0
"DM-14894",20,1.0,20,1.0,0,0.0
"DM-14893",41,6.0,41,6.0,0,0.0
"DM-14892",19,4.0,19,4.0,0,0.0
"DM-14891",36,1.0,36,1.0,0,0.0
"DM-14890",47,2.0,47,2.0,0,0.0
"DM-14889",17,-1.0,17,2.0,0,-3.0
"DM-14888",61,-1.0,61,0.375,0,-1.375
"DM-14886",55,3.0,50,3.0,5,0.0
"DM-14885",71,-1.0,71,2.0,0,-3.0
"DM-14884",30,-1.0,30,1.5,0,-2.5
"DM-14882",40,-1.0,40,1.5,0,-2.5
"DM-14881",10,-1.0,10,"1.0",0,-2.0
"DM-14880",26,-1.0,26,1.0,0,-2.0
"DM-14879",15,2.0,15,2.0,0,0.0
"DM-14878",35,-1.0,35,1.0,0,-2.0
"DM-14874",37,1.0,37,"0.25",0,0.75
"DM-14870",131,-1.0,131,1.0,0,-2.0
"DM-14868",66,-1.0,66,8.0,0,-9.0
"DM-14867",46,1.0,46,1.0,0,0.0
"DM-14865",17,-1.0,17,"2.0",0,-3.0
"DM-14864",52,4.0,17,4.0,35,0.0
"DM-14863",22,-1.0,22,1.0,0,-2.0
"DM-14862",22,1.0,22,1.0,0,0.0
"DM-14861",8,-1.0,8,1.0,0,-2.0
"DM-14860",29,-1.0,29,"1.0",0,-2.0
"DM-14857",13,4.0,13,4.0,0,0.0
"DM-14856",19,-1.0,19,1.0,0,-2.0
"DM-14854",17,-1.0,17,8.0,0,-9.0
"DM-14853",0,-1.0,0,2.0,0,-3.0
"DM-14852",31,-1.0,31,"4.0",0,-5.0
"DM-14849",29,2.0,29,2.0,0,0.0
"DM-14848",36,1.0,36,1.0,0,0.0
"DM-14847",26,1.0,28,1.0,-2,0.0
"DM-14846",14,-1.0,14,1.0,0,-2.0
"DM-14844",41,-1.0,41,0.5,0,-1.5
"DM-14842",13,5.0,13,"5.0",0,0.0
"DM-14841",39,-1.0,39,0.5,0,-1.5
"DM-14840",53,3.0,53,3.0,0,0.0
"DM-14838",12,10.0,12,10.0,0,0.0
"DM-14837",43,1.0,43,1.0,0,0.0
"DM-14836",75,6.0,75,6.0,0,0.0
"DM-14835",15,-1.0,15,1.0,0,-2.0
"DM-14834",75,8.0,75,"8.0",0,0.0
"DM-14833",46,-1.0,46,1.5,0,-2.5
"DM-14828",19,6.0,19,"2.0",0,4.0
"DM-14827",19,1.0,19,1.0,0,0.0
"DM-14826",100,4.0,100,"4.0",0,0.0
"DM-14824",62,2.0,62,2.0,0,0.0
"DM-14823",129,4.0,129,4.0,0,0.0
"DM-14822",52,-1.0,52,2.0,0,-3.0
"DM-14821",66,-1.0,66,6.0,0,-7.0
"DM-14819",65,8.0,65,8.0,0,0.0
"DM-14815",0,-1.0,0,"6.0",0,-7.0
"DM-14814",73,2.0,73,2.0,0,0.0
"DM-14813",38,-1.0,38,"2.6",0,-3.6
"DM-14812",25,0.5,25,0.5,0,0.0
"DM-14811",28,-1.0,28,"2.0",0,-3.0
"DM-14810",59,8.0,59,8.0,0,0.0
"DM-14808",0,-1.0,0,1.4,0,-2.4
"DM-14806",170,-1.0,170,5.0,0,-6.0
"DM-14805",53,-1.0,53,"0.7",0,-1.7
"DM-14804",25,-1.0,25,0.5,0,-1.5
"DM-14799",26,10.0,19,"10.0",7,0.0
"DM-14789",51,-1.0,51,5.0,0,-6.0
"DM-14788",17,-1.0,17,8.0,0,-9.0
"DM-14786",29,10.0,29,10.0,0,0.0
"DM-14785",23,-1.0,23,0.5,0,-1.5
"DM-14783",161,12.0,161,12.0,0,0.0
"DM-14782",24,-1.0,24,2.6,0,-3.6
"DM-14781",57,1.0,57,1.0,0,0.0
"DM-14780",23,2.0,23,2.0,0,0.0
"DM-14779",72,2.0,72,2.0,0,0.0
"DM-14778",75,8.0,75,8.0,0,0.0
"DM-14777",40,-1.0,40,1.2,0,-2.2
"DM-14774",39,4.0,39,"4.0",0,0.0
"DM-14773",19,-1.0,19,0.4,0,-1.4
"DM-14772",33,-1.0,33,0.5,0,-1.5
"DM-14771",11,2.0,11,2.0,0,0.0
"DM-14770",21,0.25,21,0.25,0,0.0
"DM-14766",10,-1.0,10,1.0,0,-2.0
"DM-14765",75,-1.0,75,"1.0",0,-2.0
"DM-14764",33,-1.0,33,"0.25",0,-1.25
"DM-14763",47,2.0,46,2.0,1,0.0
"DM-14762",49,6.0,49,"6.0",0,0.0
"DM-14761",24,4.0,24,4.0,0,0.0
"DM-14760",23,1.0,23,"1.0",0,0.0
"DM-14759",23,2.0,23,2.0,0,0.0
"DM-14758",15,1.0,15,1.0,0,0.0
"DM-14757",41,8.0,41,8.0,0,0.0
"DM-14755",65,8.0,65,8.0,0,0.0
"DM-14753",186,1.0,180,"1.0",6,0.0
"DM-14752",11,1.0,11,1.0,0,0.0
"DM-14750",26,4.0,25,4.0,1,0.0
"DM-14749",8,1.0,8,1.0,0,0.0
"DM-14747",11,2.0,11,2.0,0,0.0
"DM-14745",12,-1.0,12,0.5,0,-1.5
"DM-14743",85,0.2,85,0.2,0,0.0
"DM-14742",48,2.0,48,2.0,0,0.0
"DM-14741",25,1.0,25,1.0,0,0.0
"DM-14740",52,-1.0,52,"10.0",0,-11.0
"DM-14739",38,4.0,38,4.0,0,0.0
"DM-14738",19,8.0,19,8.0,0,0.0
"DM-14734",47,2.0,0,2.0,47,0.0
"DM-14733",44,4.0,44,4.0,0,0.0
"DM-14732",26,2.0,26,2.0,0,0.0
"DM-14731",43,-1.0,43,3.2,0,-4.2
"DM-14728",41,-1.0,41,"20.0",0,-21.0
"DM-14727",21,-1.0,21,2.0,0,-3.0
"DM-14725",52,1.0,18,"10.0",34,-9.0
"DM-14722",0,2.0,0,2.0,0,0.0
"DM-14721",12,4.0,12,4.0,0,0.0
"DM-14720",13,10.0,13,10.0,0,0.0
"DM-14718",28,4.0,28,4.0,0,0.0
"DM-14716",23,-1.0,23,"1.0",0,-2.0
"DM-14715",29,-1.0,29,0.5,0,-1.5
"DM-14714",0,6.0,0,6.0,0,0.0
"DM-14712",0,10.0,0,"10.0",0,0.0
"DM-14710",20,0.1,20,"1.0",0,-0.9
"DM-14709",0,10.0,0,"10.0",0,0.0
"DM-14708",0,6.0,0,"6.0",0,0.0
"DM-14707",25,-1.0,25,4.0,0,-5.0
"DM-14706",11,-1.0,11,1.0,0,-2.0
"DM-14705",41,-1.0,41,0.5,0,-1.5
"DM-14704",25,1.5,25,1.5,0,0.0
"DM-14703",0,-1.0,0,8.0,0,-9.0
"DM-14702",0,-1.0,0,10.0,0,-11.0
"DM-14701",0,-1.0,0,1.0,0,-2.0
"DM-14700",0,-1.0,0,30.0,0,-31.0
"DM-14699",20,0.5,20,0.5,0,0.0
"DM-14697",13,4.0,13,"4.0",0,0.0
"DM-14695",66,2.0,66,2.0,0,0.0
"DM-14694",96,2.0,96,2.0,0,0.0
"DM-14693",11,-1.0,11,3.0,0,-4.0
"DM-14692",12,-1.0,12,0.5,0,-1.5
"DM-14690",121,2.0,121,2.0,0,0.0
"DM-14689",21,-1.0,21,3.0,0,-4.0
"DM-14688",21,-1.0,21,3.0,0,-4.0
"DM-14687",16,-1.0,16,1.0,0,-2.0
"DM-14686",26,-1.0,26,1.0,0,-2.0
"DM-14685",23,-1.0,23,2.0,0,-3.0
"DM-14681",64,4.0,64,"4.0",0,0.0
"DM-14680",44,2.0,44,2.0,0,0.0
"DM-14679",8,6.0,0,6.0,8,0.0
"DM-14677",31,8.0,31,"8.0",0,0.0
"DM-14676",20,-1.0,20,3.0,0,-4.0
"DM-14675",8,-1.0,8,"2.0",0,-3.0
"DM-14674",25,1.0,25,1.0,0,0.0
"DM-14673",32,3.0,32,3.0,0,0.0
"DM-14672",16,-1.0,16,1.4,0,-2.4
"DM-14671",62,3.0,62,3.0,0,0.0
"DM-14670",33,2.0,33,"2.0",0,0.0
"DM-14669",39,4.0,37,"4.0",2,0.0
"DM-14668",46,-1.0,46,1.0,0,-2.0
"DM-14667",33,-1.0,33,14.0,0,-15.0
"DM-14664",15,-1.0,15,1.0,0,-2.0
"DM-14663",169,12.0,169,"12.0",0,0.0
"DM-14659",0,12.0,0,"12.0",0,0.0
"DM-14658",33,0.5,33,0.5,0,0.0
"DM-14657",0,-1.0,0,14.0,0,-15.0
"DM-14655",0,-1.0,0,11.0,0,-12.0
"DM-14654",0,-1.0,0,11.0,0,-12.0
"DM-14653",0,-1.0,0,11.0,0,-12.0
"DM-14652",0,-1.0,0,10.0,0,-11.0
"DM-14651",0,-1.0,0,5.0,0,-6.0
"DM-14650",0,-1.0,0,20.0,0,-21.0
"DM-14649",21,-1.0,21,1.0,0,-2.0
"DM-14648",26,2.0,26,2.0,0,0.0
"DM-14647",44,4.0,44,4.0,0,0.0
"DM-14646",0,2.0,0,2.0,0,0.0
"DM-14645",0,4.0,0,4.0,0,0.0
"DM-14643",0,6.0,0,6.0,0,0.0
"DM-14642",0,6.0,0,6.0,0,0.0
"DM-14641",0,4.0,0,4.0,0,0.0
"DM-14640",0,5.0,0,5.0,0,0.0
"DM-14639",22,2.0,22,2.0,0,0.0
"DM-14638",17,2.0,17,"2.0",0,0.0
"DM-14637",88,2.0,88,2.0,0,0.0
"DM-14636",87,2.0,87,"2.0",0,0.0
"DM-14635",46,2.0,46,2.0,0,0.0
"DM-14634",45,4.0,45,4.0,0,0.0
"DM-14633",54,2.0,49,2.0,5,0.0
"DM-14632",36,-1.0,36,7.0,0,-8.0
"DM-14631",129,-1.0,129,"4.5",0,-5.5
"DM-14630",11,2.0,11,2.0,0,0.0
"DM-14628",40,0.5,40,0.5,0,0.0
"DM-14627",186,2.0,186,2.0,0,0.0
"DM-14625",30,1.0,30,"2.0",0,-1.0
"DM-14624",11,-1.0,11,"0.25",0,-1.25
"DM-14623",18,-1.0,18,"10.0",0,-11.0
"DM-14622",16,-1.0,16,"8.0",0,-9.0
"DM-14621",20,-1.0,20,"9.0",0,-10.0
"DM-14620",35,-1.0,35,2.0,0,-3.0
"DM-14618",20,0.5,20,0.5,0,0.0
"DM-14615",25,-1.0,25,1.0,0,-2.0
"DM-14613",9,-1.0,9,0.5,0,-1.5
"DM-14612",29,-1.0,29,0.5,0,-1.5
"DM-14611",16,-1.0,16,1.0,0,-2.0
"DM-14610",7,-1.0,7,"2.0",0,-3.0
"DM-14609",14,-1.0,14,1.0,0,-2.0
"DM-14608",18,-1.0,18,0.5,0,-1.5
"DM-14607",8,-1.0,8,"1.0",0,-2.0
"DM-14606",17,-1.0,17,"2.0",0,-3.0
"DM-14605",21,-1.0,21,"6.0",0,-7.0
"DM-14604",41,5.0,41,5.0,0,0.0
"DM-14603",7,-1.0,7,0.5,0,-1.5
"DM-14602",14,-1.0,14,0.5,0,-1.5
"DM-14599",15,2.0,15,2.0,0,0.0
"DM-14597",30,3.0,30,3.0,0,0.0
"DM-14596",37,2.0,37,2.0,0,0.0
"DM-14594",11,1.0,11,1.0,0,0.0
"DM-14593",75,2.0,75,2.0,0,0.0
"DM-14592",17,-1.0,17,0.5,0,-1.5
"DM-14587",21,-1.0,21,"2.0",0,-3.0
"DM-14585",15,-1.0,15,1.0,0,-2.0
"DM-14584",29,-1.0,29,5.0,0,-6.0
"DM-14583",12,4.0,0,4.0,12,0.0
"DM-14582",202,-1.0,202,0.5,0,-1.5
"DM-14580",19,-1.0,19,2.0,0,-3.0
"DM-14579",0,-1.0,0,7.0,0,-8.0
"DM-14578",0,-1.0,0,5.0,0,-6.0
"DM-14577",0,-1.0,0,11.0,0,-12.0
"DM-14576",0,-1.0,0,17.0,0,-18.0
"DM-14575",0,-1.0,0,29.0,0,-30.0
"DM-14574",34,6.0,29,"16.0",5,-10.0
"DM-14572",21,-1.0,21,0.5,0,-1.5
"DM-14563",20,0.5,20,0.5,0,0.0
"DM-14560",13,6.0,0,"6.0",13,0.0
"DM-14558",23,-1.0,23,2.0,0,-3.0
"DM-14557",52,3.0,46,3.0,6,0.0
"DM-14554",39,1.0,39,"1.0",0,0.0
"DM-14553",27,4.0,27,4.0,0,0.0
"DM-14552",76,4.0,76,4.0,0,0.0
"DM-14550",24,-1.0,24,1.4,0,-2.4
"DM-14548",60,-1.0,60,2.0,0,-3.0
"DM-14547",21,-1.0,21,3.0,0,-4.0
"DM-14546",24,-1.0,24,1.0,0,-2.0
"DM-14545",10,0.5,10,0.5,0,0.0
"DM-14544",10,0.5,10,0.5,0,0.0
"DM-14543",10,0.5,10,0.5,0,0.0
"DM-14542",11,3.0,11,3.0,0,0.0
"DM-14539",52,2.0,51,2.0,1,0.0
"DM-14537",25,4.0,25,4.0,0,0.0
"DM-14536",24,1.0,24,1.0,0,0.0
"DM-14534",44,2.0,44,2.0,0,0.0
"DM-14533",20,1.0,20,1.0,0,0.0
"DM-14532",21,-1.0,21,0.063,0,-1.063
"DM-14531",26,-1.0,26,0.125,0,-1.125
"DM-14527",56,4.0,56,4.0,0,0.0
"DM-14521",13,-1.0,13,1.0,0,-2.0
"DM-14520",45,1.0,45,1.0,0,0.0
"DM-14518",7,-1.0,7,6.0,0,-7.0
"DM-14517",35,1.0,35,1.0,0,0.0
"DM-14516",23,1.0,23,1.0,0,0.0
"DM-14515",53,1.0,53,1.0,0,0.0
"DM-14514",109,5.0,109,5.0,0,0.0
"DM-14512",68,3.0,68,3.0,0,0.0
"DM-14510",70,8.0,70,8.0,0,0.0
"DM-14509",60,2.0,60,2.0,0,0.0
"DM-14508",10,2.0,10,2.0,0,0.0
"DM-14505",37,3.0,37,3.0,0,0.0
"DM-14503",16,-1.0,16,6.0,0,-7.0
"DM-14497",35,1.0,27,1.0,8,0.0
"DM-14496",30,1.0,30,1.0,0,0.0
"DM-14494",21,1.0,21,1.0,0,0.0
"DM-14493",0,-1.0,0,0.5,0,-1.5
"DM-14492",13,-1.0,13,1.0,0,-2.0
"DM-14491",29,1.0,29,1.0,0,0.0
"DM-14490",16,8.0,16,8.0,0,0.0
"DM-14489",30,-1.0,30,4.1,0,-5.1
"DM-14476",7,-1.0,7,0.5,0,-1.5
"DM-14475",16,-1.0,16,1.0,0,-2.0
"DM-14474",46,-1.0,46,0.5,0,-1.5
"DM-14473",21,8.0,21,8.0,0,0.0
"DM-14472",15,2.0,15,2.0,0,0.0
"DM-14471",28,2.0,28,2.0,0,0.0
"DM-14468",29,10.0,29,10.0,0,0.0
"DM-14467",93,6.0,93,6.0,0,0.0
"DM-14466",48,24.0,48,"24.0",0,0.0
"DM-14463",8,-1.0,8,0.5,0,-1.5
"DM-14462",10,-1.0,10,"2.0",0,-3.0
"DM-14460",6,-1.0,6,1.0,0,-2.0
"DM-14459",16,1.0,16,1.0,0,0.0
"DM-14458",63,-1.0,63,2.0,0,-3.0
"DM-14441",148,-1.0,148,2.0,0,-3.0
"DM-14440",75,2.0,75,2.0,0,0.0
"DM-14438",20,8.0,20,8.0,0,0.0
"DM-14435",132,12.0,132,"12.0",0,0.0
"DM-14429",16,6.0,16,6.0,0,0.0
"DM-14428",36,4.0,36,4.0,0,0.0
"DM-14406",34,-1.0,34,6.8,0,-7.8
"DM-14400",89,8.0,89,8.0,0,0.0
"DM-14399",160,-1.0,160,0.25,0,-1.25
"DM-14397",14,1.0,14,1.0,0,0.0
"DM-14393",186,8.0,186,8.0,0,0.0
"DM-14392",0,8.0,0,8.0,0,0.0
"DM-14391",67,5.0,67,"5.0",0,0.0
"DM-14390",0,1.0,0,1.0,0,0.0
"DM-14389",19,-1.0,19,5.0,0,-6.0
"DM-14388",12,-1.0,12,5.0,0,-6.0
"DM-14387",12,-1.0,12,5.0,0,-6.0
"DM-14386",11,-1.0,11,5.0,0,-6.0
"DM-14385",16,2.0,16,2.0,0,0.0
"DM-14383",10,-1.0,10,0.5,0,-1.5
"DM-14381",8,-1.0,8,0.5,0,-1.5
"DM-14380",14,4.0,14,4.0,0,0.0
"DM-14378",21,2.0,21,2.0,0,0.0
"DM-14377",17,0.1,17,0.1,0,0.0
"DM-14376",17,-1.0,17,1.4,0,-2.4
"DM-14374",0,-1.0,0,"5.0",0,-6.0
"DM-14372",16,0.1,16,"0.2",0,-0.1
"DM-14371",6,-1.0,6,4.0,0,-5.0
"DM-14370",68,-1.0,68,2.0,0,-3.0
"DM-14369",83,-1.0,83,1.0,0,-2.0
"DM-14368",17,-1.0,17,4.0,0,-5.0
"DM-14367",15,-1.0,15,1.0,0,-2.0
"DM-14366",15,1.0,15,1.0,0,0.0
"DM-14365",32,4.0,32,4.0,0,0.0
"DM-14363",45,4.0,45,"4.0",0,0.0
"DM-14362",14,-1.0,14,1.0,0,-2.0
"DM-14360",105,-1.0,105,"0.2",0,-1.2
"DM-14359",90,2.0,90,2.0,0,0.0
"DM-14357",51,-1.0,51,1.4,0,-2.4
"DM-14356",58,1.0,58,1.0,0,0.0
"DM-14354",133,-1.0,133,0.25,0,-1.25
"DM-14350",39,6.0,39,6.0,0,0.0
"DM-14348",7,-1.0,7,0.5,0,-1.5
"DM-14347",0,20.0,0,20.0,0,0.0
"DM-14346",0,1.0,0,1.0,0,0.0
"DM-14345",20,-1.0,20,2.0,0,-3.0
"DM-14344",36,4.0,36,4.0,0,0.0
"DM-14341",16,-1.0,16,1.0,0,-2.0
"DM-14340",22,-1.0,22,0.5,0,-1.5
"DM-14339",21,-1.0,21,3.0,0,-4.0
"DM-14338",12,-1.0,12,3.0,0,-4.0
"DM-14337",29,-1.0,29,8.0,0,-9.0
"DM-14336",13,5.0,13,5.0,0,0.0
"DM-14334",0,7.0,0,"7.0",0,0.0
"DM-14333",0,6.0,0,"6.0",0,0.0
"DM-14331",30,14.0,30,14.0,0,0.0
"DM-14329",12,-1.0,12,1.0,0,-2.0
"DM-14328",239,-1.0,239,7.0,0,-8.0
"DM-14325",34,1.0,34,"2.0",0,-1.0
"DM-14323",14,-1.0,14,3.0,0,-4.0
"DM-14321",45,0.5,45,0.5,0,0.0
"DM-14320",64,1.0,38,1.0,26,0.0
"DM-14319",0,6.0,0,6.0,0,0.0
"DM-14317",18,-1.0,18,20.0,0,-21.0
"DM-14315",18,-1.0,18,2.0,0,-3.0
"DM-14314",80,20.0,14,20.0,66,0.0
"DM-14313",14,-1.0,14,0.5,0,-1.5
"DM-14311",17,0.5,17,0.5,0,0.0
"DM-14309",29,-1.0,29,4.7,0,-5.7
"DM-14308",29,-1.0,29,0.25,0,-1.25
"DM-14307",53,2.0,53,2.0,0,0.0
"DM-14306",23,2.0,23,2.0,0,0.0
"DM-14305",13,0.5,13,"0.5",0,0.0
"DM-14304",11,-1.0,11,2.0,0,-3.0
"DM-14302",305,-1.0,305,0.5,0,-1.5
"DM-14299",16,-1.0,16,1.0,0,-2.0
"DM-14298",0,-1.0,0,"4.2",0,-5.2
"DM-14297",0,-1.0,0,"2.8",0,-3.8
"DM-14296",58,-1.0,58,0.25,0,-1.25
"DM-14293",0,10.0,0,10.0,0,0.0
"DM-14292",0,14.0,0,"14.0",0,0.0
"DM-14291",150,0.5,135,"2.0",15,-1.5
"DM-14289",49,6.0,47,"6.0",2,0.0
"DM-14288",41,-1.0,41,1.5,0,-2.5
"DM-14287",36,0.25,36,0.25,0,0.0
"DM-14285",22,-1.0,22,1.0,0,-2.0
"DM-14283",28,-1.0,28,2.0,0,-3.0
"DM-14282",615,4.0,615,"2.0",0,2.0
"DM-14280",358,-1.0,358,0.5,0,-1.5
"DM-14279",33,-1.0,33,1.0,0,-2.0
"DM-14278",10,-1.0,10,1.0,0,-2.0
"DM-14277",0,-1.0,0,1.4,0,-2.4
"DM-14275",25,2.0,25,"2.0",0,0.0
"DM-14273",13,4.0,9,4.0,4,0.0
"DM-14272",32,-1.0,32,2.0,0,-3.0
"DM-14271",19,-1.0,19,4.0,0,-5.0
"DM-14270",14,-1.0,14,2.0,0,-3.0
"DM-14269",13,-1.0,13,1.0,0,-2.0
"DM-14268",15,-1.0,15,2.0,0,-3.0
"DM-14267",11,-1.0,11,3.0,0,-4.0
"DM-14266",17,-1.0,17,2.0,0,-3.0
"DM-14265",12,-1.0,12,1.0,0,-2.0
"DM-14264",18,-1.0,18,3.0,0,-4.0
"DM-14263",28,-1.0,28,5.0,0,-6.0
"DM-14261",7,-1.0,7,2.0,0,-3.0
"DM-14260",21,3.0,21,3.0,0,0.0
"DM-14259",0,4.0,0,"4.0",0,0.0
"DM-14257",299,-1.0,299,4.0,0,-5.0
"DM-14256",16,-1.0,16,1.0,0,-2.0
"DM-14255",21,-1.0,21,"4.0",0,-5.0
"DM-14254",25,-1.0,25,1.4,0,-2.4
"DM-14253",13,0.25,13,0.25,0,0.0
"DM-14252",27,-1.0,27,6.0,0,-7.0
"DM-14246",17,-1.0,17,18.0,0,-19.0
"DM-14245",22,-1.0,22,1.0,0,-2.0
"DM-14244",108,-1.0,108,"0.75",0,-1.75
"DM-14243",24,-1.0,24,3.0,0,-4.0
"DM-14242",24,-1.0,24,8.0,0,-9.0
"DM-14239",13,5.0,13,"2.0",0,3.0
"DM-14238",35,20.0,35,"20.0",0,0.0
"DM-14237",41,1.0,30,1.0,11,0.0
"DM-14236",20,8.0,14,8.0,6,0.0
"DM-14233",11,0.5,11,0.5,0,0.0
"DM-14232",21,-1.0,21,6.0,0,-7.0
"DM-14231",15,-1.0,15,4.0,0,-5.0
"DM-14230",64,4.0,64,4.0,0,0.0
"DM-14229",22,0.25,22,0.25,0,0.0
"DM-14227",116,4.0,107,"4.0",9,0.0
"DM-14225",75,4.0,75,4.0,0,0.0
"DM-14223",15,2.0,15,2.0,0,0.0
"DM-14220",0,6.0,0,6.0,0,0.0
"DM-14219",22,-1.0,22,0.125,0,-1.125
"DM-14218",0,12.0,0,12.0,0,0.0
