"issue_key","concatSprintCount","sp_sprint","concatCreateCount","firststorypoints","wordsDiff","sp_diff"
"MESOS-8048",2137,2.0,2137,2.0,0,0.0
"MESOS-8046",2196,2.0,2196,2.0,0,0.0
"MESOS-8032",37,5.0,37,5.0,0,0.0
"MESOS-8024",11,2.0,11,2.0,0,0.0
"MESOS-8015",15,2.0,15,2.0,0,0.0
"MESOS-8013",28,3.0,28,3.0,0,0.0
"MESOS-8012",32,-1.0,32,3.0,0,-4.0
"MESOS-8003",30,2.0,30,2.0,0,0.0
"MESOS-8001",31,2.0,31,2.0,0,0.0
"MESOS-7998",31,2.0,30,2.0,1,0.0
"MESOS-7985",0,3.0,0,"3.0",0,0.0
"MESOS-7984",13,2.0,13,"2.0",0,0.0
"MESOS-7982",12,5.0,12,5.0,0,0.0
"MESOS-7980",19,1.0,19,"1.0",0,0.0
"MESOS-7979",60,-1.0,60,1.0,0,-2.0
"MESOS-7978",19,1.0,19,1.0,0,0.0
"MESOS-7975",62,3.0,62,3.0,0,0.0
"MESOS-7972",8255,1.0,8255,1.0,0,0.0
"MESOS-7970",32,2.0,32,2.0,0,0.0
"MESOS-7969",55,1.0,30,1.0,25,0.0
"MESOS-7968",34,1.0,34,1.0,0,0.0
"MESOS-7966",78,5.0,79,5.0,-1,0.0
"MESOS-7964",513,2.0,513,2.0,0,0.0
"MESOS-7951",77,8.0,77,8.0,0,0.0
"MESOS-7947",27,8.0,23,8.0,4,0.0
"MESOS-7946",48,-1.0,48,2.0,0,-3.0
"MESOS-7945",52,2.0,61,2.0,-9,0.0
"MESOS-7944",21,8.0,21,8.0,0,0.0
"MESOS-7941",29,8.0,29,"8.0",0,0.0
"MESOS-7936",37,3.0,37,3.0,0,0.0
"MESOS-7934",256,-1.0,256,5.0,0,-6.0
"MESOS-7929",280,-1.0,280,2.0,0,-3.0
"MESOS-7927",31,-1.0,31,2.0,0,-3.0
"MESOS-7923",29,-1.0,29,1.0,0,-2.0
"MESOS-7922",33,2.0,33,2.0,0,0.0
"MESOS-7921",110,-1.0,110,8.0,0,-9.0
"MESOS-7917",26,-1.0,26,3.0,0,-4.0
"MESOS-7916",94,5.0,92,5.0,2,0.0
"MESOS-7909",42,3.0,42,3.0,0,0.0
"MESOS-7892",28,3.0,28,3.0,0,0.0
"MESOS-7889",29,1.0,29,1.0,0,0.0
"MESOS-7883",966,1.0,966,1.0,0,0.0
"MESOS-7881",22,5.0,22,"5.0",0,0.0
"MESOS-7880",36,1.0,36,1.0,0,0.0
"MESOS-7877",85,2.0,85,2.0,0,0.0
"MESOS-7876",49,5.0,49,5.0,0,0.0
"MESOS-7872",110,3.0,110,"3.0",0,0.0
"MESOS-7871",56,2.0,56,2.0,0,0.0
"MESOS-7870",17,1.0,17,1.0,0,0.0
"MESOS-7869",29,2.0,13,"1.0",16,1.0
"MESOS-7865",92,3.0,92,3.0,0,0.0
"MESOS-7863",69,5.0,69,5.0,0,0.0
"MESOS-7858",122,5.0,122,5.0,0,0.0
"MESOS-7851",47,3.0,47,3.0,0,0.0
"MESOS-7849",22,3.0,17,3.0,5,0.0
"MESOS-7840",20,3.0,20,3.0,0,0.0
"MESOS-7837",50,3.0,50,3.0,0,0.0
"MESOS-7830",77,3.0,77,3.0,0,0.0
"MESOS-7828",112,3.0,111,3.0,1,0.0
"MESOS-7823",0,2.0,0,2.0,0,0.0
"MESOS-7814",33,3.0,33,3.0,0,0.0
"MESOS-7810",27,5.0,27,"5.0",0,0.0
"MESOS-7809",29,3.0,29,"3.0",0,0.0
"MESOS-7808",45,5.0,29,5.0,16,0.0
"MESOS-7807",33,1.0,33,1.0,0,0.0
"MESOS-7806",39,1.0,39,1.0,0,0.0
"MESOS-7805",240,1.0,240,1.0,0,0.0
"MESOS-7803",26,2.0,26,2.0,0,0.0
"MESOS-7796",192,3.0,192,3.0,0,0.0
"MESOS-7792",25,5.0,25,5.0,0,0.0
"MESOS-7791",68,5.0,68,5.0,0,0.0
"MESOS-7790",68,8.0,68,8.0,0,0.0
"MESOS-7780",29,5.0,29,5.0,0,0.0
"MESOS-7777",41,3.0,41,3.0,0,0.0
"MESOS-7775",26,2.0,26,"2.0",0,0.0
"MESOS-7772",55,1.0,55,1.0,0,0.0
"MESOS-7770",56,3.0,45,3.0,11,0.0
"MESOS-7769",69,1.0,64,1.0,5,0.0
"MESOS-7767",54,1.0,54,1.0,0,0.0
"MESOS-7765",105,1.0,105,1.0,0,0.0
"MESOS-7762",538,1.0,538,1.0,0,0.0
"MESOS-7761",5474,1.0,5474,1.0,0,0.0
"MESOS-7758",162,2.0,162,2.0,0,0.0
"MESOS-7757",77,5.0,77,5.0,0,0.0
"MESOS-7755",63,3.0,63,3.0,0,0.0
"MESOS-7742",4453,3.0,4453,"3.0",0,0.0
"MESOS-7728",145,3.0,145,3.0,0,0.0
"MESOS-7726",2100,-1.0,2100,3.0,0,-4.0
"MESOS-7725",3916,3.0,15,3.0,3901,0.0
"MESOS-7714",30,8.0,30,8.0,0,0.0
"MESOS-7713",68,3.0,68,3.0,0,0.0
"MESOS-7709",107,5.0,105,5.0,2,0.0
"MESOS-7699",251,3.0,251,"3.0",0,0.0
"MESOS-7695",16,3.0,16,3.0,0,0.0
"MESOS-7691",27,3.0,27,"3.0",0,0.0
"MESOS-7675",102,-1.0,102,8.0,0,-9.0
"MESOS-7662",43,2.0,43,2.0,0,0.0
"MESOS-7660",44,3.0,44,3.0,0,0.0
"MESOS-7656",74,3.0,74,3.0,0,0.0
"MESOS-7652",105,3.0,65,3.0,40,0.0
"MESOS-7643",64,2.0,64,2.0,0,0.0
"MESOS-7640",32,2.0,32,2.0,0,0.0
"MESOS-7630",31,5.0,31,5.0,0,0.0
"MESOS-7627",19129,3.0,19129,3.0,0,0.0
"MESOS-7626",16,-1.0,16,3.0,0,-4.0
"MESOS-7625",29,5.0,29,5.0,0,0.0
"MESOS-7624",38,3.0,38,3.0,0,0.0
"MESOS-7616",52,-1.0,52,"1.0",0,-2.0
"MESOS-7604",2501,1.0,2501,1.0,0,0.0
"MESOS-7594",53,5.0,53,5.0,0,0.0
"MESOS-7586",127,3.0,127,3.0,0,0.0
"MESOS-7581",71,1.0,71,1.0,0,0.0
"MESOS-7578",85,5.0,85,5.0,0,0.0
"MESOS-7571",17,2.0,17,2.0,0,0.0
"MESOS-7570",20,5.0,0,5.0,20,0.0
"MESOS-7564",57,5.0,55,5.0,2,0.0
"MESOS-7561",69,2.0,69,2.0,0,0.0
"MESOS-7560",40,2.0,40,2.0,0,0.0
"MESOS-7558",44,3.0,44,"2.0",0,1.0
"MESOS-7555",27,5.0,27,5.0,0,0.0
"MESOS-7550",47,5.0,58,5.0,-11,0.0
"MESOS-7546",40,3.0,40,3.0,0,0.0
"MESOS-7519",1881,1.0,1881,1.0,0,0.0
"MESOS-7514",2030,5.0,2030,5.0,0,0.0
"MESOS-7511",0,1.0,0,1.0,0,0.0
"MESOS-7506",44,3.0,44,"3.0",0,0.0
"MESOS-7504",660,3.0,660,3.0,0,0.0
"MESOS-7502",47,1.0,47,1.0,0,0.0
"MESOS-7500",21,5.0,21,"5.0",0,0.0
"MESOS-7491",35,3.0,35,"3.0",0,0.0
"MESOS-7488",48,5.0,0,5.0,48,0.0
"MESOS-7474",158,-1.0,158,5.0,0,-6.0
"MESOS-7471",1543,-1.0,1543,2.0,0,-3.0
"MESOS-7469",56,5.0,56,5.0,0,0.0
"MESOS-7457",331,2.0,331,2.0,0,0.0
"MESOS-7451",42,2.0,42,2.0,0,0.0
"MESOS-7449",26,5.0,26,5.0,0,0.0
"MESOS-7448",23,-1.0,23,"3.0",0,-4.0
"MESOS-7446",19,-1.0,19,3.0,0,-4.0
"MESOS-7445",24,-1.0,24,"3.0",0,-4.0
"MESOS-7444",26,5.0,35,5.0,-9,0.0
"MESOS-7443",26,2.0,26,2.0,0,0.0
"MESOS-7433",17,3.0,0,3.0,17,0.0
"MESOS-7431",25,5.0,25,5.0,0,0.0
"MESOS-7417",0,8.0,0,8.0,0,0.0
"MESOS-7416",37,2.0,37,"2.0",0,0.0
"MESOS-7415",56,2.0,56,"2.0",0,0.0
"MESOS-7414",37,5.0,37,5.0,0,0.0
"MESOS-7388",0,8.0,0,8.0,0,0.0
"MESOS-7377",19,3.0,19,"3.0",0,0.0
"MESOS-7374",93,3.0,86,3.0,7,0.0
"MESOS-7373",56,2.0,56,2.0,0,0.0
"MESOS-7365",58,1.0,58,1.0,0,0.0
"MESOS-7364",20,3.0,20,3.0,0,0.0
"MESOS-7361",35,3.0,35,3.0,0,0.0
"MESOS-7355",16,1.0,16,"5.0",0,-4.0
"MESOS-7350",984,2.0,983,2.0,1,0.0
"MESOS-7347",44,8.0,44,8.0,0,0.0
"MESOS-7339",30,3.0,19,3.0,11,0.0
"MESOS-7336",35,3.0,35,"3.0",0,0.0
"MESOS-7330",0,-1.0,0,2.0,0,-3.0
"MESOS-7329",17,3.0,17,3.0,0,0.0
"MESOS-7327",0,1.0,0,"1.0",0,0.0
"MESOS-7320",20,1.0,20,1.0,0,0.0
"MESOS-7316",46,-1.0,46,1.0,0,-2.0
"MESOS-7314",25,5.0,25,"7.0",0,-2.0
"MESOS-7312",30,3.0,0,"1.0",30,2.0
"MESOS-7306",55,5.0,35,"8.0",20,-3.0
"MESOS-7305",28,5.0,28,"5.0",0,0.0
"MESOS-7304",70,3.0,70,3.0,0,0.0
"MESOS-7283",22,2.0,22,2.0,0,0.0
"MESOS-7282",19,2.0,0,2.0,19,0.0
"MESOS-7280",290,2.0,280,2.0,10,0.0
"MESOS-7277",31,5.0,31,5.0,0,0.0
"MESOS-7276",29,1.0,29,1.0,0,0.0
"MESOS-7275",17,3.0,17,3.0,0,0.0
"MESOS-7274",32,5.0,32,5.0,0,0.0
"MESOS-7272",73,2.0,73,2.0,0,0.0
"MESOS-7270",30,1.0,30,1.0,0,0.0
"MESOS-7265",303,3.0,303,3.0,0,0.0
"MESOS-7264",50,1.0,50,1.0,0,0.0
"MESOS-7263",54,5.0,54,"5.0",0,0.0
"MESOS-7252",51,2.0,0,2.0,51,0.0
"MESOS-7249",15,5.0,0,5.0,15,0.0
"MESOS-7232",53,2.0,53,2.0,0,0.0
"MESOS-7226",44,5.0,44,5.0,0,0.0
"MESOS-7225",72,3.0,72,3.0,0,0.0
"MESOS-7220",40,1.0,40,1.0,0,0.0
"MESOS-7210",275,-1.0,275,3.0,0,-4.0
"MESOS-7208",379,3.0,379,3.0,0,0.0
"MESOS-7197",57,3.0,57,3.0,0,0.0
"MESOS-7193",64,5.0,64,5.0,0,0.0
"MESOS-7188",0,1.0,0,1.0,0,0.0
"MESOS-7168",23,3.0,23,3.0,0,0.0
"MESOS-7160",32,3.0,32,3.0,0,0.0
"MESOS-7153",39,3.0,39,3.0,0,0.0
"MESOS-7152",219,5.0,219,5.0,0,0.0
"MESOS-7144",31,1.0,31,1.0,0,0.0
"MESOS-7137",50,2.0,50,2.0,0,0.0
"MESOS-7130",517,2.0,517,2.0,0,0.0
"MESOS-7124",159,3.0,159,3.0,0,0.0
"MESOS-7102",148,2.0,142,2.0,6,0.0
"MESOS-7099",58,5.0,58,5.0,0,0.0
"MESOS-7092",25,5.0,25,5.0,0,0.0
"MESOS-7076",233,3.0,222,"3.0",11,0.0
"MESOS-7069",33,-1.0,33,2.0,0,-3.0
"MESOS-7057",71,2.0,69,2.0,2,0.0
"MESOS-7051",0,-1.0,0,2.0,0,-3.0
"MESOS-7050",50,2.0,0,2.0,50,0.0
"MESOS-7047",70,2.0,73,2.0,-3,0.0
"MESOS-7042",9,2.0,9,2.0,0,0.0
"MESOS-7028",115,5.0,115,5.0,0,0.0
"MESOS-7027",141,5.0,141,5.0,0,0.0
"MESOS-7026",27,5.0,27,5.0,0,0.0
"MESOS-7022",30,3.0,30,3.0,0,0.0
"MESOS-7014",45,3.0,31,3.0,14,0.0
"MESOS-7013",31,2.0,31,2.0,0,0.0
"MESOS-7011",34,1.0,34,"3.0",0,-2.0
"MESOS-7009",18,1.0,18,1.0,0,0.0
"MESOS-7008",927,3.0,929,3.0,-2,0.0
"MESOS-7007",114,3.0,114,3.0,0,0.0
"MESOS-7004",47,8.0,46,"8.0",1,0.0
"MESOS-7003",37,5.0,29,"5.0",8,0.0
"MESOS-7001",29,5.0,29,5.0,0,0.0
"MESOS-7000",21,5.0,21,5.0,0,0.0
"MESOS-6999",41,5.0,35,5.0,6,0.0
"MESOS-6998",28,5.0,28,"2.0",0,3.0
"MESOS-6997",15,2.0,16,2.0,-1,0.0
"MESOS-6996",16,2.0,30,2.0,-14,0.0
"MESOS-6991",24,2.0,24,2.0,0,0.0
"MESOS-6989",467,1.0,467,1.0,0,0.0
"MESOS-6973",238,-1.0,238,1.0,0,-2.0
"MESOS-6961",56,1.0,52,1.0,4,0.0
"MESOS-6951",330,3.0,330,3.0,0,0.0
"MESOS-6950",40,2.0,40,2.0,0,0.0
"MESOS-6949",63,2.0,63,2.0,0,0.0
"MESOS-6936",87,5.0,87,5.0,0,0.0
"MESOS-6934",55,8.0,55,8.0,0,0.0
"MESOS-6916",13,2.0,13,2.0,0,0.0
"MESOS-6911",4147,-1.0,4147,2.0,0,-3.0
"MESOS-6908",33,1.0,33,1.0,0,0.0
"MESOS-6906",39,8.0,39,8.0,0,0.0
"MESOS-6905",33,3.0,33,3.0,0,0.0
"MESOS-6900",29,2.0,29,2.0,0,0.0
"MESOS-6894",13,5.0,12,5.0,1,0.0
"MESOS-6892",68,5.0,68,5.0,0,0.0
"MESOS-6886",10,3.0,10,3.0,0,0.0
"MESOS-6874",46,5.0,46,5.0,0,0.0
"MESOS-6868",33,3.0,33,3.0,0,0.0
"MESOS-6864",43,5.0,43,5.0,0,0.0
"MESOS-6860",30,5.0,30,5.0,0,0.0
"MESOS-6840",11,5.0,11,"3.0",0,2.0
"MESOS-6837",56,2.0,50,"2.0",6,0.0
"MESOS-6826",83,3.0,83,3.0,0,0.0
"MESOS-6824",17,2.0,17,2.0,0,0.0
"MESOS-6822",35,2.0,25,2.0,10,0.0
"MESOS-6820",3039,1.0,3039,1.0,0,0.0
"MESOS-6815",39,5.0,39,5.0,0,0.0
"MESOS-6811",189,3.0,189,3.0,0,0.0
"MESOS-6805",49,2.0,49,2.0,0,0.0
"MESOS-6802",65,3.0,65,3.0,0,0.0
"MESOS-6795",27,2.0,27,2.0,0,0.0
"MESOS-6793",8632,2.0,8632,2.0,0,0.0
"MESOS-6791",0,-1.0,0,1.0,0,-2.0
"MESOS-6790",48,1.0,48,1.0,0,0.0
"MESOS-6789",65,2.0,65,2.0,0,0.0
"MESOS-6784",402,-1.0,402,1.0,0,-2.0
"MESOS-6782",29,1.0,28,"1.0",1,0.0
"MESOS-6775",46,-1.0,46,1.0,0,-2.0
"MESOS-6767",32,-1.0,32,1.0,0,-2.0
"MESOS-6765",135,5.0,135,5.0,0,0.0
"MESOS-6763",60,-1.0,60,2.0,0,-3.0
"MESOS-6758",26,-1.0,26,5.0,0,-6.0
"MESOS-6756",10,3.0,10,3.0,0,0.0
"MESOS-6750",48,-1.0,48,1.0,0,-2.0
"MESOS-6749",36,-1.0,36,3.0,0,-4.0
"MESOS-6748",20,1.0,20,1.0,0,0.0
"MESOS-6746",77,1.0,77,1.0,0,0.0
"MESOS-6745",4472,2.0,4472,2.0,0,0.0
"MESOS-6744",4420,2.0,4420,2.0,0,0.0
"MESOS-6743",79,5.0,79,5.0,0,0.0
"MESOS-6737",34,-1.0,34,2.0,0,-3.0
"MESOS-6731",0,3.0,0,3.0,0,0.0
"MESOS-6730",76,3.0,50,3.0,26,0.0
"MESOS-6720",29,2.0,29,2.0,0,0.0
"MESOS-6719",29,2.0,29,2.0,0,0.0
"MESOS-6718",20,-1.0,20,3.0,0,-4.0
"MESOS-6713",4,3.0,0,3.0,4,0.0
"MESOS-6691",0,3.0,0,3.0,0,0.0
"MESOS-6689",21,-1.0,21,1.0,0,-2.0
"MESOS-6688",22,-1.0,22,2.0,0,-3.0
"MESOS-6672",36,1.0,36,1.0,0,0.0
"MESOS-6654",2190,3.0,2190,3.0,0,0.0
"MESOS-6653",778,3.0,778,3.0,0,0.0
"MESOS-6651",21,5.0,21,5.0,0,0.0
"MESOS-6648",48,5.0,48,5.0,0,0.0
"MESOS-6646",42,1.0,41,1.0,1,0.0
"MESOS-6639",19,-1.0,19,1.0,0,-2.0
"MESOS-6631",76,3.0,45,3.0,31,0.0
"MESOS-6630",37,3.0,20,3.0,17,0.0
"MESOS-6626",9,3.0,9,3.0,0,0.0
"MESOS-6625",13,2.0,13,2.0,0,0.0
"MESOS-6622",85,2.0,85,"1.0",0,1.0
"MESOS-6621",163,3.0,163,3.0,0,0.0
"MESOS-6619",123,8.0,123,8.0,0,0.0
"MESOS-6618",26,3.0,29,3.0,-3,0.0
"MESOS-6616",394,3.0,392,3.0,2,0.0
"MESOS-6606",72,2.0,72,2.0,0,0.0
"MESOS-6604",53,1.0,49,1.0,4,0.0
"MESOS-6602",34,5.0,34,5.0,0,0.0
"MESOS-6594",12,3.0,12,3.0,0,0.0
"MESOS-6569",7601,2.0,7601,2.0,0,0.0
"MESOS-6567",39,3.0,39,3.0,0,0.0
"MESOS-6560",64,-1.0,64,2.0,0,-3.0
"MESOS-6553",44,-1.0,44,1.0,0,-2.0
"MESOS-6551",19,-1.0,19,5.0,0,-6.0
"MESOS-6547",37,2.0,37,2.0,0,0.0
"MESOS-6546",20,-1.0,20,2.0,0,-3.0
"MESOS-6543",186,-1.0,186,2.0,0,-3.0
"MESOS-6530",20,3.0,20,3.0,0,0.0
"MESOS-6528",24,3.0,24,3.0,0,0.0
"MESOS-6527",25,1.0,25,"1.0",0,0.0
"MESOS-6525",12,3.0,12,3.0,0,0.0
"MESOS-6519",8736,1.0,0,1.0,8736,0.0
"MESOS-6516",19,2.0,19,2.0,0,0.0
"MESOS-6504",40,3.0,40,3.0,0,0.0
"MESOS-6502",15,1.0,15,1.0,0,0.0
"MESOS-6501",12,2.0,12,2.0,0,0.0
"MESOS-6497",20,2.0,20,2.0,0,0.0
"MESOS-6493",0,3.0,0,3.0,0,0.0
"MESOS-6477",56,3.0,56,3.0,0,0.0
"MESOS-6476",36,3.0,36,3.0,0,0.0
"MESOS-6474",38,5.0,33,5.0,5,0.0
"MESOS-6473",58,5.0,58,5.0,0,0.0
"MESOS-6472",58,5.0,58,5.0,0,0.0
"MESOS-6471",72,5.0,72,5.0,0,0.0
"MESOS-6470",30,-1.0,30,"3.0",0,-4.0
"MESOS-6467",118,3.0,41,3.0,77,0.0
"MESOS-6466",19,8.0,19,8.0,0,0.0
"MESOS-6465",48,2.0,48,2.0,0,0.0
"MESOS-6464",150,2.0,150,2.0,0,0.0
"MESOS-6462",0,8.0,0,8.0,0,0.0
"MESOS-6461",28,2.0,28,2.0,0,0.0
"MESOS-6459",38,2.0,38,2.0,0,0.0
"MESOS-6441",37,3.0,15,3.0,22,0.0
"MESOS-6432",85,5.0,85,5.0,0,0.0
"MESOS-6430",15,2.0,15,2.0,0,0.0
"MESOS-6428",46,3.0,46,3.0,0,0.0
"MESOS-6427",0,1.0,0,"1.0",0,0.0
"MESOS-6426",0,8.0,0,8.0,0,0.0
"MESOS-6424",499,-1.0,499,2.0,0,-3.0
"MESOS-6419",55,8.0,55,8.0,0,0.0
"MESOS-6403",0,8.0,0,8.0,0,0.0
"MESOS-6395",33,3.0,33,3.0,0,0.0
"MESOS-6390",32,3.0,32,3.0,0,0.0
"MESOS-6388",12,1.0,12,1.0,0,0.0
"MESOS-6386",43,-1.0,43,3.0,0,-4.0
"MESOS-6376",0,1.0,0,"1.0",0,0.0
"MESOS-6371",121,3.0,121,3.0,0,0.0
"MESOS-6369",161,-1.0,161,1.0,0,-2.0
"MESOS-6366",21,5.0,21,5.0,0,0.0
"MESOS-6361",5,2.0,5,2.0,0,0.0
"MESOS-6344",67,1.0,67,1.0,0,0.0
"MESOS-6324",59,1.0,59,1.0,0,0.0
"MESOS-6323",78,5.0,78,5.0,0,0.0
"MESOS-6322",749,3.0,749,3.0,0,0.0
"MESOS-6321",441,1.0,441,1.0,0,0.0
"MESOS-6320",44,3.0,44,3.0,0,0.0
"MESOS-6312",68,-1.0,68,1.0,0,-2.0
"MESOS-6305",14,3.0,0,3.0,14,0.0
"MESOS-6304",34,2.0,0,"5.0",34,-3.0
"MESOS-6302",213,3.0,213,3.0,0,0.0
"MESOS-6301",43,3.0,43,3.0,0,0.0
"MESOS-6300",16,2.0,16,2.0,0,0.0
"MESOS-6299",25,2.0,25,2.0,0,0.0
"MESOS-6296",25,5.0,25,5.0,0,0.0
"MESOS-6293",407,3.0,407,3.0,0,0.0
"MESOS-6290",42,2.0,42,2.0,0,0.0
"MESOS-6288",33,3.0,33,3.0,0,0.0
"MESOS-6286",66,5.0,66,5.0,0,0.0
"MESOS-6284",19,3.0,19,3.0,0,0.0
"MESOS-6280",23,5.0,23,5.0,0,0.0
"MESOS-6279",0,3.0,0,3.0,0,0.0
"MESOS-6278",0,3.0,0,3.0,0,0.0
"MESOS-6274",281,3.0,40,3.0,241,0.0
"MESOS-6272",50,2.0,50,2.0,0,0.0
"MESOS-6263",30,3.0,30,3.0,0,0.0
"MESOS-6262",31,3.0,31,3.0,0,0.0
"MESOS-6260",34,3.0,34,3.0,0,0.0
"MESOS-6259",0,1.0,0,1.0,0,0.0
"MESOS-6246",42,-1.0,42,2.0,0,-3.0
"MESOS-6245",55,3.0,53,3.0,2,0.0
"MESOS-6235",53,-1.0,53,3.0,0,-4.0
"MESOS-6234",63,3.0,63,3.0,0,0.0
"MESOS-6233",316,2.0,314,2.0,2,0.0
"MESOS-6230",41,3.0,41,3.0,0,0.0
"MESOS-6227",37,8.0,37,8.0,0,0.0
"MESOS-6217",90,-1.0,90,1.0,0,-2.0
"MESOS-6216",100,5.0,97,5.0,3,0.0
"MESOS-6208",47,1.0,47,1.0,0,0.0
"MESOS-6204",94,-1.0,94,"3.0",0,-4.0
"MESOS-6193",0,8.0,0,"8.0",0,0.0
"MESOS-6189",0,2.0,0,2.0,0,0.0
"MESOS-6188",0,-1.0,0,3.0,0,-4.0
"MESOS-6186",0,-1.0,0,3.0,0,-4.0
"MESOS-6170",56,5.0,56,5.0,0,0.0
"MESOS-6159",69,-1.0,69,1.0,0,-2.0
"MESOS-6156",63,3.0,63,3.0,0,0.0
"MESOS-6154",38,2.0,38,2.0,0,0.0
"MESOS-6153",194,1.0,194,1.0,0,0.0
"MESOS-6152",111,-1.0,111,2.0,0,-3.0
"MESOS-6151",62,2.0,62,2.0,0,0.0
"MESOS-6142",239,3.0,239,3.0,0,0.0
"MESOS-6141",33,2.0,33,2.0,0,0.0
"MESOS-6140",18,5.0,18,5.0,0,0.0
"MESOS-6130",32,3.0,32,3.0,0,0.0
"MESOS-6119",19,3.0,19,3.0,0,0.0
"MESOS-6115",36,3.0,44,3.0,-8,0.0
"MESOS-6110",35,3.0,32,3.0,3,0.0
"MESOS-6104",101,3.0,101,3.0,0,0.0
"MESOS-6101",34,5.0,32,5.0,2,0.0
"MESOS-6092",29,1.0,29,"1.0",0,0.0
"MESOS-6088",40,5.0,40,5.0,0,0.0
"MESOS-6077",33,3.0,33,3.0,0,0.0
"MESOS-6076",67,8.0,67,8.0,0,0.0
"MESOS-6073",16,2.0,16,2.0,0,0.0
"MESOS-6070",28,3.0,28,3.0,0,0.0
"MESOS-6068",37,5.0,37,5.0,0,0.0
"MESOS-6067",20,8.0,0,8.0,20,0.0
"MESOS-6053",33,3.0,33,3.0,0,0.0
"MESOS-6052",73,1.0,73,1.0,0,0.0
"MESOS-6051",37,3.0,36,3.0,1,0.0
"MESOS-6050",23,2.0,23,2.0,0,0.0
"MESOS-6043",0,2.0,0,2.0,0,0.0
"MESOS-6042",12,5.0,12,5.0,0,0.0
"MESOS-6039",18,1.0,18,1.0,0,0.0
"MESOS-6037",33,2.0,33,2.0,0,0.0
"MESOS-6036",20,3.0,12,3.0,8,0.0
"MESOS-6032",0,2.0,0,2.0,0,0.0
"MESOS-6025",28,3.0,28,3.0,0,0.0
"MESOS-6023",17,8.0,17,"3.0",0,5.0
"MESOS-6022",9,3.0,9,3.0,0,0.0
"MESOS-6021",126,3.0,126,3.0,0,0.0
"MESOS-6020",37,3.0,37,3.0,0,0.0
"MESOS-6017",24,1.0,24,1.0,0,0.0
"MESOS-6015",10,1.0,10,1.0,0,0.0
"MESOS-6013",631,3.0,623,3.0,8,0.0
"MESOS-6008",0,7.0,0,7.0,0,0.0
"MESOS-6006",50,2.0,50,2.0,0,0.0
"MESOS-6001",8555,3.0,8555,3.0,0,0.0
"MESOS-5988",286,3.0,286,3.0,0,0.0
"MESOS-5987",25,3.0,25,3.0,0,0.0
"MESOS-5986",656,-1.0,656,3.0,0,-4.0
"MESOS-5983",0,1.0,0,1.0,0,0.0
"MESOS-5982",37,2.0,37,2.0,0,0.0
"MESOS-5970",5,1.0,0,1.0,5,0.0
"MESOS-5969",56,3.0,56,3.0,0,0.0
"MESOS-5966",30,3.0,30,3.0,0,0.0
"MESOS-5963",30,5.0,30,5.0,0,0.0
"MESOS-5961",39,3.0,39,"3.0",0,0.0
"MESOS-5959",43,2.0,43,2.0,0,0.0
"MESOS-5958",3638,2.0,682,2.0,2956,0.0
"MESOS-5955",68,3.0,68,3.0,0,0.0
"MESOS-5954",20,3.0,20,3.0,0,0.0
"MESOS-5945",25,2.0,25,2.0,0,0.0
"MESOS-5944",34,1.0,34,1.0,0,0.0
"MESOS-5943",34,3.0,34,3.0,0,0.0
"MESOS-5931",59,5.0,59,"5.0",0,0.0
"MESOS-5930",41,3.0,24,3.0,17,0.0
"MESOS-5928",20,1.0,20,1.0,0,0.0
"MESOS-5927",132,3.0,90,3.0,42,0.0
"MESOS-5923",146,3.0,146,3.0,0,0.0
"MESOS-5909",34,-1.0,34,2.0,0,-3.0
"MESOS-5907",12,1.0,12,1.0,0,0.0
"MESOS-5904",48,1.0,40,1.0,8,0.0
"MESOS-5901",38,2.0,38,2.0,0,0.0
"MESOS-5900",43,5.0,44,5.0,-1,0.0
"MESOS-5891",26,1.0,26,1.0,0,0.0
"MESOS-5882",78,2.0,78,2.0,0,0.0
"MESOS-5879",54,-1.0,54,1.0,0,-2.0
"MESOS-5864",8,2.0,0,2.0,8,0.0
"MESOS-5863",141,3.0,120,3.0,21,0.0
"MESOS-5856",94,3.0,93,"1.0",1,2.0
"MESOS-5855",43,3.0,18,3.0,25,0.0
"MESOS-5852",34,-1.0,34,2.0,0,-3.0
"MESOS-5850",29,-1.0,29,2.0,0,-3.0
"MESOS-5848",94,1.0,94,1.0,0,0.0
"MESOS-5845",49,3.0,49,3.0,0,0.0
"MESOS-5844",4429,1.0,4429,1.0,0,0.0
"MESOS-5827",14,5.0,14,"5.0",0,0.0
"MESOS-5824",75,3.0,75,3.0,0,0.0
"MESOS-5822",29,3.0,29,3.0,0,0.0
"MESOS-5814",18,1.0,0,1.0,18,0.0
"MESOS-5812",7883,3.0,6885,3.0,998,0.0
"MESOS-5806",47,5.0,47,"3.0",0,2.0
"MESOS-5793",0,3.0,0,3.0,0,0.0
"MESOS-5792",15,8.0,15,8.0,0,0.0
"MESOS-5788",61,5.0,61,"5.0",0,0.0
"MESOS-5787",22,2.0,22,2.0,0,0.0
"MESOS-5782",22,2.0,22,2.0,0,0.0
"MESOS-5769",27,2.0,27,2.0,0,0.0
"MESOS-5768",24,2.0,17,2.0,7,0.0
"MESOS-5767",38,2.0,38,2.0,0,0.0
"MESOS-5766",8,1.0,8,1.0,0,0.0
"MESOS-5765",18,2.0,18,2.0,0,0.0
"MESOS-5759",95,1.0,95,1.0,0,0.0
"MESOS-5755",9,2.0,9,2.0,0,0.0
