"issue_key","issuetype","created","STEP","OB","EB","has_CODE","has_STACK","has_TESTCASE","TASK","has_ATTACHMENT","LINK"
"MESOS-8463","Bug","2018-01-19T09:07:39.000+0000",0,0,0,True,True,False,0,True,0
"MESOS-8460","Improvement","2018-01-18T20:33:13.000+0000",0,0,0,True,True,False,0,False,0
"MESOS-8454","Improvement","2018-01-17T17:26:02.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8446","Bug","2018-01-15T13:45:39.000+0000",0,0,0,True,False,False,3,False,0
"MESOS-8445","Task","2018-01-15T09:43:34.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8444","Bug","2018-01-14T09:47:08.000+0000",0,0,0,True,False,False,3,False,0
"MESOS-8429","Bug","2018-01-10T20:02:51.000+0000",0,0,0,False,False,False,2,False,0
"MESOS-8427","Improvement","2018-01-10T19:02:14.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8426","Improvement","2018-01-10T18:58:46.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8424","Task","2018-01-10T10:37:04.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8422","Bug","2018-01-10T00:59:37.000+0000",0,0,0,True,True,False,8,False,0
"MESOS-8420","Task","2018-01-09T23:44:57.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-8419","Bug","2018-01-09T09:32:46.000+0000",0,0,0,True,False,False,0,False,2
"MESOS-8416","Bug","2018-01-08T23:35:40.000+0000",0,0,0,True,True,False,0,False,0
"MESOS-8415","Task","2018-01-08T20:41:12.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8411","Bug","2018-01-08T01:13:12.000+0000",0,0,0,True,False,False,5,False,0
"MESOS-8409","Task","2018-01-06T00:42:41.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8408","Task","2018-01-05T23:12:35.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8407","Task","2018-01-05T22:02:29.000+0000",0,0,0,False,False,False,3,False,0
"MESOS-8403","Improvement","2018-01-05T15:03:13.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8402","Improvement","2018-01-05T14:50:14.000+0000",0,0,0,True,False,False,2,False,0
"MESOS-8395","Task","2018-01-04T17:38:15.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8394","Task","2018-01-04T16:37:21.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8393","Bug","2018-01-04T16:33:47.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8388","Task","2018-01-03T22:37:07.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8383","Task","2018-01-03T22:26:31.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8380","Improvement","2018-01-03T22:09:27.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8375","Task","2018-01-03T18:19:36.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-8373","Task","2018-01-03T16:59:16.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8363","Task","2017-12-28T00:44:40.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8349","Bug","2017-12-20T13:36:31.000+0000",0,0,0,True,False,True,0,False,0
"MESOS-8328","Improvement","2017-12-13T15:35:35.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8327","Task","2017-12-13T06:37:44.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-8325","Bug","2017-12-12T23:50:17.000+0000",0,0,0,True,True,False,0,False,2
"MESOS-8316","Bug","2017-12-08T16:42:33.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8314","Task","2017-12-08T09:58:35.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8312","Bug","2017-12-07T20:11:43.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8309","Task","2017-12-07T08:16:56.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8297","Bug","2017-12-04T17:59:01.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8279","Bug","2017-11-29T23:23:21.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8270","Task","2017-11-28T07:57:04.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8269","Task","2017-11-28T07:55:14.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8265","Task","2017-11-27T00:31:54.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8263","Bug","2017-11-23T15:15:47.000+0000",0,0,0,True,False,False,175,False,10
"MESOS-8251","Task","2017-11-21T01:29:08.000+0000",0,0,0,True,False,False,2,False,1
"MESOS-8244","Task","2017-11-17T07:07:58.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8241","Task","2017-11-16T01:22:30.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8222","Task","2017-11-14T18:50:15.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8218","Task","2017-11-14T09:17:55.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8211","Task","2017-11-13T10:48:33.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8207","Task","2017-11-10T15:37:32.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8206","Improvement","2017-11-10T14:55:11.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8199","Task","2017-11-09T22:01:24.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8198","Task","2017-11-09T21:34:15.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8197","Task","2017-11-09T21:26:53.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8195","Task","2017-11-09T01:44:39.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8193","Task","2017-11-09T01:33:23.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8192","Task","2017-11-09T01:30:41.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8191","Task","2017-11-09T01:28:47.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8190","Task","2017-11-09T01:25:01.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8189","Task","2017-11-09T01:21:12.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8186","Task","2017-11-09T01:10:17.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8184","Task","2017-11-09T01:09:04.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8183","Task","2017-11-08T19:54:58.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8179","Bug","2017-11-07T18:05:35.000+0000",0,0,0,True,True,False,0,False,4
"MESOS-8143","Task","2017-10-28T00:16:11.000+0000",0,0,0,False,False,False,4,False,0
"MESOS-8141","Task","2017-10-27T22:14:50.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8135","Bug","2017-10-25T23:41:15.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-8132","Task","2017-10-25T17:45:24.000+0000",0,0,0,False,False,False,3,False,1
"MESOS-8131","Task","2017-10-25T17:37:46.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-8130","Task","2017-10-25T17:35:32.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-8128","Bug","2017-10-24T21:44:49.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-8125","Bug","2017-10-23T23:44:27.000+0000",0,0,0,True,False,False,4,False,0
"MESOS-8121","Bug","2017-10-20T21:20:53.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-8119","Bug","2017-10-20T18:34:07.000+0000",0,0,0,True,False,False,1,True,1
"MESOS-8115","Bug","2017-10-20T10:18:24.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8108","Task","2017-10-18T01:03:14.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8107","Task","2017-10-17T20:40:22.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8102","Task","2017-10-17T00:58:06.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8101","Task","2017-10-17T00:49:58.000+0000",0,0,0,False,False,False,5,False,0
"MESOS-8100","Task","2017-10-16T22:46:18.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8099","Task","2017-10-16T18:43:04.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8097","Task","2017-10-16T18:23:43.000+0000",0,0,0,False,False,False,2,False,0
"MESOS-8095","Bug","2017-10-14T21:57:32.000+0000",0,0,0,False,False,False,0,True,0
"MESOS-8093","Bug","2017-10-14T06:02:20.000+0000",0,0,0,True,False,False,0,True,2
"MESOS-8089","Task","2017-10-13T11:59:40.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8087","Task","2017-10-13T01:11:31.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-8084","Bug","2017-10-12T21:09:46.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-8082","Bug","2017-10-12T20:23:19.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8079","Task","2017-10-12T15:54:46.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8078","Story","2017-10-12T15:45:51.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8075","Task","2017-10-11T20:47:29.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8074","Improvement","2017-10-11T13:44:34.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-8072","Improvement","2017-10-11T09:37:52.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-8071","Task","2017-10-11T03:23:39.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8070","Bug","2017-10-11T00:51:27.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8066","Bug","2017-10-10T13:43:58.000+0000",0,0,0,True,False,False,0,False,2
"MESOS-8060","Task","2017-10-06T21:40:59.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8058","Bug","2017-10-06T15:45:42.000+0000",0,0,0,True,False,False,6,False,0
"MESOS-8055","Documentation","2017-10-05T19:27:08.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8052","Bug","2017-10-04T18:16:55.000+0000",0,0,0,True,False,False,1,False,0
"MESOS-8051","Bug","2017-10-04T16:01:04.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-8050","Task","2017-10-02T22:39:33.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8048","Bug","2017-10-02T13:56:46.000+0000",0,0,0,True,False,False,132,False,1
"MESOS-8046","Bug","2017-10-02T13:17:38.000+0000",0,0,0,True,False,False,120,False,1
"MESOS-8032","Task","2017-09-27T22:45:08.000+0000",0,0,0,False,False,False,3,False,0
"MESOS-8015","Improvement","2017-09-25T21:35:47.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-8003","Bug","2017-09-21T17:04:05.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-8001","Bug","2017-09-21T15:18:35.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-7998","Bug","2017-09-21T14:45:11.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-7985","Task","2017-09-15T18:33:55.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7982","Task","2017-09-15T18:31:36.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7980","Bug","2017-09-15T17:40:18.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-7978","Bug","2017-09-14T15:23:17.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7970","Improvement","2017-09-12T18:10:12.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7969","Bug","2017-09-12T18:05:30.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-7968","Bug","2017-09-12T18:01:02.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7964","Bug","2017-09-11T19:47:35.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-7951","Improvement","2017-09-08T23:26:02.000+0000",0,0,0,True,False,False,2,False,1
"MESOS-7947","Improvement","2017-09-07T19:30:02.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7945","Bug","2017-09-07T18:56:03.000+0000",0,0,0,True,False,False,0,True,1
"MESOS-7944","Bug","2017-09-07T13:10:05.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7941","Bug","2017-09-06T14:52:34.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-7936","Task","2017-09-04T15:33:01.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7922","Bug","2017-08-28T18:30:43.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7916","Improvement","2017-08-24T23:05:16.000+0000",0,0,0,True,False,False,9,False,0
"MESOS-7892","Task","2017-08-15T11:47:21.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7889","Improvement","2017-08-14T17:48:07.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7883","Bug","2017-08-11T17:16:51.000+0000",0,0,0,True,False,False,10,False,0
"MESOS-7881","Improvement","2017-08-11T00:15:48.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7880","Improvement","2017-08-10T23:40:00.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-7877","Bug","2017-08-10T10:15:48.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7876","Improvement","2017-08-10T08:45:39.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7872","Bug","2017-08-09T21:03:19.000+0000",2,0,0,True,False,False,2,False,0
"MESOS-7871","Bug","2017-08-09T05:26:51.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-7870","Improvement","2017-08-08T23:54:25.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7869","Bug","2017-08-08T20:37:38.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7858","Bug","2017-08-04T02:39:13.000+0000",0,0,0,True,False,False,4,False,6
"MESOS-7851","Bug","2017-08-02T17:12:43.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-7849","Bug","2017-08-02T16:28:08.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7837","Improvement","2017-07-27T14:08:56.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7830","Bug","2017-07-25T19:15:22.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7828","Bug","2017-07-25T14:58:36.000+0000",0,0,0,True,False,False,0,False,3
"MESOS-7823","Improvement","2017-07-23T23:49:46.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7814","Improvement","2017-07-20T08:08:08.000+0000",0,0,0,True,False,False,3,False,0
"MESOS-7810","Improvement","2017-07-19T19:19:20.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7809","Improvement","2017-07-19T19:11:46.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7808","Improvement","2017-07-19T18:56:34.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7807","Task","2017-07-19T18:03:28.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7806","Task","2017-07-19T17:58:47.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7803","Bug","2017-07-17T23:24:01.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7796","Bug","2017-07-14T21:21:24.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7777","Bug","2017-07-11T02:17:19.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-7775","Bug","2017-07-10T14:39:40.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7769","Bug","2017-07-07T21:16:08.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-7767","Task","2017-07-07T16:02:23.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7765","Bug","2017-07-06T21:46:47.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7762","Bug","2017-07-05T23:11:44.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-7761","Bug","2017-07-05T11:31:28.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7758","Bug","2017-07-05T06:22:38.000+0000",0,0,0,True,False,False,6,False,0
"MESOS-7757","Task","2017-07-04T14:56:56.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7755","Task","2017-07-04T14:37:04.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7742","Bug","2017-06-29T17:50:10.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7728","Bug","2017-06-27T18:16:49.000+0000",0,0,0,True,False,False,6,False,1
"MESOS-7725","Bug","2017-06-27T17:53:12.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7713","Task","2017-06-22T20:24:16.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7709","Task","2017-06-22T15:56:34.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7699","Bug","2017-06-20T18:54:08.000+0000",0,0,0,True,False,False,0,False,3
"MESOS-7695","Improvement","2017-06-20T02:26:36.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7691","Improvement","2017-06-17T16:54:51.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7662","Bug","2017-06-14T00:18:51.000+0000",0,0,0,True,False,False,0,False,2
"MESOS-7656","Improvement","2017-06-13T07:49:26.000+0000",0,0,0,False,False,False,0,False,4
"MESOS-7640","Bug","2017-06-07T23:08:48.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7630","Improvement","2017-06-06T17:10:34.000+0000",0,0,0,True,False,False,4,False,0
"MESOS-7627","Bug","2017-06-06T11:51:36.000+0000",0,0,0,True,True,False,0,False,0
"MESOS-7625","Task","2017-06-05T23:09:21.000+0000",0,0,0,False,False,False,4,False,0
"MESOS-7624","Task","2017-06-05T23:05:27.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-7604","Bug","2017-06-02T00:27:12.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7586","Bug","2017-05-30T12:48:36.000+0000",0,0,0,False,False,False,7,False,0
"MESOS-7581","Bug","2017-05-29T08:34:17.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-7571","Task","2017-05-26T01:11:56.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7570","Task","2017-05-26T01:04:21.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7564","Bug","2017-05-25T00:24:49.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7561","Task","2017-05-24T21:28:14.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7558","Task","2017-05-24T12:32:09.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7555","Task","2017-05-24T12:20:24.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7550","Task","2017-05-23T23:12:47.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7519","Bug","2017-05-17T17:45:22.000+0000",0,0,0,True,True,True,0,True,1
"MESOS-7511","Bug","2017-05-16T15:23:29.000+0000",0,0,0,False,False,False,0,True,0
"MESOS-7504","Bug","2017-05-15T17:54:44.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7500","Bug","2017-05-11T10:34:46.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-7491","Task","2017-05-10T13:26:04.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7488","Task","2017-05-10T06:41:32.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7469","Task","2017-05-08T12:26:39.000+0000",0,0,0,False,False,False,2,False,0
"MESOS-7457","Bug","2017-05-03T20:44:53.000+0000",0,0,0,True,False,False,26,False,0
"MESOS-7451","Improvement","2017-05-02T22:32:03.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7449","Task","2017-05-01T21:24:20.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7444","Task","2017-05-01T19:36:20.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7443","Task","2017-05-01T19:11:14.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7433","Task","2017-04-27T21:53:40.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7431","Bug","2017-04-27T02:55:37.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7416","Task","2017-04-24T13:24:23.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7415","Task","2017-04-24T13:08:21.000+0000",0,0,0,True,False,False,9,False,0
"MESOS-7414","Task","2017-04-24T08:50:46.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7388","Task","2017-04-13T16:06:10.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7377","Task","2017-04-11T15:57:32.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7374","Bug","2017-04-10T02:57:00.000+0000",0,0,0,True,False,False,3,False,0
"MESOS-7373","Bug","2017-04-07T22:36:48.000+0000",0,0,0,True,False,False,0,False,2
"MESOS-7365","Bug","2017-04-06T17:20:00.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7355","Improvement","2017-04-06T09:42:55.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-7347","Task","2017-04-05T07:44:20.000+0000",0,0,0,True,False,False,4,False,0
"MESOS-7339","Task","2017-04-04T17:41:01.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7336","Task","2017-04-02T23:56:08.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7329","Task","2017-03-31T09:28:09.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7327","Improvement","2017-03-30T18:09:52.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7320","Task","2017-03-28T09:24:48.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7314","Task","2017-03-27T13:50:27.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7312","Bug","2017-03-27T07:54:52.000+0000",0,0,0,True,False,False,3,False,0
"MESOS-7306","Improvement","2017-03-24T20:35:31.000+0000",0,0,0,False,False,False,0,False,2
"MESOS-7305","Task","2017-03-24T19:56:17.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7304","Task","2017-03-24T19:27:03.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7283","Task","2017-03-22T15:44:07.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7277","Improvement","2017-03-21T12:51:43.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7276","Improvement","2017-03-21T12:42:21.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7275","Improvement","2017-03-21T12:39:34.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7274","Improvement","2017-03-21T12:33:00.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7272","Bug","2017-03-21T05:34:44.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7270","Bug","2017-03-21T00:27:37.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7265","Bug","2017-03-20T03:13:54.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7264","Bug","2017-03-20T02:49:06.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7263","Bug","2017-03-20T02:16:23.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7249","Improvement","2017-03-15T21:36:08.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7232","Improvement","2017-03-11T01:24:58.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7226","Improvement","2017-03-09T23:08:15.000+0000",0,0,0,False,False,False,0,False,2
"MESOS-7225","Bug","2017-03-09T17:37:31.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7208","Bug","2017-03-06T01:57:46.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7197","Bug","2017-03-02T09:01:53.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7188","Bug","2017-02-28T01:31:26.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7153","Bug","2017-02-21T22:43:28.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7152","Bug","2017-02-21T22:22:44.000+0000",0,0,0,True,True,False,3,False,0
"MESOS-7144","Bug","2017-02-18T18:36:29.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7137","Bug","2017-02-16T21:47:50.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7092","Improvement","2017-02-09T11:22:48.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7076","Bug","2017-02-07T15:30:27.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7050","Bug","2017-02-02T00:00:07.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7047","Task","2017-02-01T18:00:44.000+0000",0,0,0,True,False,False,3,False,0
"MESOS-7042","Bug","2017-01-31T20:04:58.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7028","Bug","2017-01-28T16:21:06.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-7027","Bug","2017-01-28T02:52:21.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7026","Task","2017-01-27T23:42:19.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-7014","Task","2017-01-26T17:48:52.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7013","Task","2017-01-26T17:44:07.000+0000",0,0,0,True,False,False,2,False,0
"MESOS-7011","Task","2017-01-26T17:30:00.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7009","Task","2017-01-26T17:07:49.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7008","Bug","2017-01-26T12:40:50.000+0000",0,0,0,True,True,False,0,False,0
"MESOS-7007","Bug","2017-01-26T11:33:10.000+0000",0,0,0,True,False,False,2,False,0
"MESOS-7004","Task","2017-01-26T08:19:50.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7003","Task","2017-01-26T07:55:40.000+0000",0,0,0,True,False,False,4,False,0
"MESOS-7001","Task","2017-01-26T07:51:15.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-7000","Task","2017-01-26T07:47:05.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-6999","Task","2017-01-26T07:44:14.000+0000",0,0,0,True,False,False,3,False,0
"MESOS-6998","Task","2017-01-26T07:38:22.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-6997","Task","2017-01-26T07:31:04.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-6996","Task","2017-01-26T07:29:23.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-6991","Bug","2017-01-25T20:07:36.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-6989","Bug","2017-01-25T18:59:28.000+0000",1,0,0,True,True,False,2,False,0
"MESOS-6950","Bug","2017-01-19T00:13:59.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-6949","Bug","2017-01-19T00:08:39.000+0000",0,0,0,True,False,False,0,True,0
"MESOS-6936","Improvement","2017-01-17T17:23:20.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-6934","Improvement","2017-01-17T16:46:19.000+0000",0,0,0,False,False,False,0,False,2
"MESOS-6908","Bug","2017-01-11T14:33:45.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-6906","Improvement","2017-01-11T11:40:32.000+0000",0,0,0,False,False,False,0,False,1
"MESOS-6905","Improvement","2017-01-11T11:31:30.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-6894","Task","2017-01-08T22:18:39.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-6892","Bug","2017-01-07T23:27:52.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-6874","Bug","2017-01-06T20:08:05.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-6868","Bug","2017-01-05T23:13:02.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-6840","Task","2016-12-27T11:23:40.000+0000",0,0,0,False,False,False,0,False,0
"MESOS-6837","Bug","2016-12-22T22:30:34.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-6826","Bug","2016-12-21T17:09:19.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-6822","Bug","2016-12-20T16:01:11.000+0000",0,0,0,True,False,False,0,False,2
"MESOS-6820","Bug","2016-12-20T09:35:36.000+0000",0,0,0,True,False,False,0,False,1
"MESOS-6815","Bug","2016-12-19T19:32:52.000+0000",0,0,0,False,True,False,0,False,0
"MESOS-6805","Bug","2016-12-15T20:56:07.000+0000",0,0,0,True,False,False,0,False,0
"MESOS-6802","Bug","2016-12-15T17:52:12.000+0000",0,0,0,True,False,False,0,False,0
