"issue_key","issuetype","created","STEP","OB","EB","has_CODE","has_STACK","has_TESTCASE","TASK","has_ATTACHMENT","LINK"
"TISTUD-8529","Story","2016-07-01T04:57:29.000+0000",0,0,0,False,False,False,0,True,0
"TISTUD-8527","Bug","2016-06-24T03:39:24.000+0000",0,0,0,False,False,False,0,True,0
"TISTUD-8526","Bug","2016-06-22T07:16:19.000+0000",0,1,1,True,True,False,3,False,0
"TISTUD-8524","Improvement","2016-06-20T07:23:03.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-8523","Story","2016-06-16T07:22:43.000+0000",0,0,0,False,True,False,0,False,0
"TISTUD-8516","Bug","2016-06-07T08:27:00.000+0000",0,1,1,True,True,False,2,False,0
"TISTUD-8509","Improvement","2016-05-30T02:00:08.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-8506","Bug","2016-05-23T23:08:30.000+0000",3,0,0,True,True,False,2,False,0
"TISTUD-8495","Bug","2016-05-17T22:28:12.000+0000",5,0,1,False,False,False,0,True,0
"TISTUD-8490","Bug","2016-05-12T23:52:12.000+0000",6,0,1,True,True,False,1,True,0
"TISTUD-8476","Bug","2016-04-29T17:30:07.000+0000",4,1,1,True,False,False,0,True,0
"TISTUD-8475","Bug","2016-04-28T23:34:05.000+0000",3,0,1,True,False,False,0,False,0
"TISTUD-8474","Bug","2016-04-28T14:51:38.000+0000",0,0,0,True,False,False,0,False,0
"TISTUD-8465","Bug","2016-04-13T23:15:24.000+0000",2,1,1,False,False,False,0,True,0
"TISTUD-8464","Bug","2016-04-12T18:28:38.000+0000",5,1,1,False,False,False,0,False,0
"TISTUD-8461","Story","2016-04-12T02:37:08.000+0000",0,0,0,False,False,False,4,True,0
"TISTUD-8458","Bug","2016-04-11T14:16:13.000+0000",0,0,0,True,True,False,0,False,0
"TISTUD-8457","New Feature","2016-04-07T13:20:23.000+0000",0,0,0,False,False,False,2,False,0
"TISTUD-8454","Story","2016-04-07T07:58:44.000+0000",0,0,0,False,False,False,2,False,0
"TISTUD-8453","Bug","2016-04-06T22:20:55.000+0000",6,0,0,True,False,False,0,True,0
"TISTUD-8026","Bug","2016-03-23T07:32:03.000+0000",0,0,0,False,False,False,0,False,2
"TISTUD-8023","Bug","2016-03-18T09:17:08.000+0000",0,0,0,False,False,False,5,True,0
"TISTUD-8019","Bug","2016-03-08T21:34:53.000+0000",4,0,1,True,False,False,0,False,0
"TISTUD-8010","New Feature","2016-03-03T05:42:53.000+0000",0,0,0,False,False,False,0,False,1
"TISTUD-8009","New Feature","2016-03-03T05:41:24.000+0000",0,0,0,False,False,False,0,False,1
"TISTUD-7991","Bug","2016-02-12T00:47:54.000+0000",1,1,1,False,False,False,0,True,0
"TISTUD-7982","Bug","2016-02-05T18:01:07.000+0000",2,1,1,True,False,False,0,False,1
"TISTUD-7979","Improvement","2016-02-02T17:08:34.000+0000",0,0,0,False,False,False,0,False,1
"TISTUD-7971","Bug","2016-01-21T23:38:03.000+0000",2,0,1,True,False,False,0,True,0
"TISTUD-7965","Bug","2016-01-19T09:43:53.000+0000",0,0,0,False,False,False,0,True,0
"TISTUD-7960","Story","2016-01-19T03:36:49.000+0000",0,0,0,False,False,False,0,False,2
"TISTUD-7956","Bug","2016-01-14T21:37:34.000+0000",5,0,1,False,False,False,0,False,0
"TISTUD-7946","Bug","2016-01-07T22:51:56.000+0000",0,0,0,True,False,False,0,False,0
"TISTUD-7942","Bug","2016-01-06T00:38:09.000+0000",3,1,1,False,False,False,0,True,0
"TISTUD-7916","Bug","2015-12-16T08:14:14.000+0000",0,0,0,False,False,False,0,True,0
"TISTUD-7911","Bug","2015-12-15T10:09:42.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7910","Bug","2015-12-15T09:53:37.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7905","Bug","2015-12-07T17:50:02.000+0000",0,0,0,False,False,False,0,True,0
"TISTUD-7899","Bug","2015-12-02T08:08:11.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7880","Bug","2015-11-24T18:35:20.000+0000",0,0,0,True,False,False,0,True,0
"TISTUD-7879","Bug","2015-11-24T01:09:53.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7867","Bug","2015-11-18T21:11:03.000+0000",6,0,0,False,False,False,0,True,0
"TISTUD-7852","Improvement","2015-11-12T23:23:40.000+0000",3,0,1,False,False,False,0,True,0
"TISTUD-7822","Bug","2015-11-02T09:33:24.000+0000",0,0,0,False,False,False,2,False,0
"TISTUD-7805","Improvement","2015-10-23T22:24:30.000+0000",0,0,0,False,False,False,3,False,3
"TISTUD-7804","Bug","2015-10-23T21:55:04.000+0000",3,1,1,False,False,False,0,True,0
"TISTUD-7799","Bug","2015-10-20T08:33:02.000+0000",0,1,0,True,True,False,2,False,0
"TISTUD-7796","Bug","2015-10-20T21:38:26.000+0000",3,0,0,True,False,False,1,False,0
"TISTUD-7791","Bug","2015-10-19T22:28:55.000+0000",3,0,1,False,False,False,0,False,0
"TISTUD-7784","Bug","2015-10-16T23:32:54.000+0000",7,0,0,False,False,False,0,True,0
"TISTUD-7783","Bug","2015-10-15T23:01:53.000+0000",3,0,0,False,False,False,0,True,0
"TISTUD-7781","Bug","2015-10-14T09:48:06.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7779","Bug","2015-10-13T22:00:18.000+0000",3,0,0,False,False,False,0,True,0
"TISTUD-7758","Bug","2015-10-07T07:56:02.000+0000",0,0,0,False,False,False,0,True,0
"TISTUD-7756","Improvement","2015-10-07T05:44:39.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7754","Improvement","2015-10-07T03:01:04.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7732","Bug","2015-09-28T02:48:56.000+0000",0,0,0,False,False,False,0,True,1
"TISTUD-7726","Bug","2015-09-24T18:31:19.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7725","Bug","2015-09-24T18:29:17.000+0000",0,0,0,True,False,False,2,False,0
"TISTUD-7719","Bug","2015-09-18T07:14:05.000+0000",0,0,0,True,False,False,0,True,0
"TISTUD-7708","Bug","2015-09-15T08:21:42.000+0000",0,1,1,False,False,False,5,False,0
"TISTUD-7706","Bug","2015-09-14T22:00:43.000+0000",3,0,0,False,False,False,2,True,0
"TISTUD-7705","Improvement","2015-09-14T21:44:56.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7704","Story","2015-09-14T02:59:41.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7691","Bug","2015-08-28T03:46:22.000+0000",3,0,0,False,False,False,0,False,0
"TISTUD-7689","Bug","2015-08-27T22:26:33.000+0000",6,0,0,False,False,False,0,True,0
"TISTUD-7684","Bug","2015-08-25T05:26:27.000+0000",4,1,0,False,False,False,0,False,0
"TISTUD-7683","Bug","2015-08-25T04:45:46.000+0000",2,1,1,False,False,False,0,False,0
"TISTUD-7682","Improvement","2015-08-24T17:38:43.000+0000",0,0,0,False,False,False,0,False,3
"TISTUD-7678","New Feature","2015-08-20T02:40:23.000+0000",0,0,0,True,False,False,0,False,0
"TISTUD-7673","Bug","2015-08-14T22:22:16.000+0000",2,0,0,False,False,False,0,True,0
"TISTUD-7659","Bug","2015-08-04T06:46:07.000+0000",2,1,1,False,False,False,0,True,1
"TISTUD-7652","Bug","2015-07-28T18:33:07.000+0000",2,0,0,True,True,False,0,True,0
"TISTUD-7642","Bug","2015-07-10T07:45:44.000+0000",0,0,0,False,True,False,1,False,0
"TISTUD-7639","Bug","2015-07-08T22:53:38.000+0000",4,0,0,False,False,False,0,True,4
"TISTUD-7632","Bug","2015-06-30T00:49:18.000+0000",5,0,1,False,False,False,0,True,0
