"issue_key","storypoints","issuetype","time_in_status"
"MESOS-7388",8.0,"Task",1966.40694
"MESOS-7377",2.0,"Task",4.63639
"MESOS-7374",3.0,"Bug",6.96944
"MESOS-7373",2.0,"Bug",0.04056
"MESOS-7365",1.0,"Bug",0.00389
"MESOS-7364",3.0,"Improvement",95.01056
"MESOS-7361",3.0,"Improvement",245.88222
"MESOS-7355",1.0,"Improvement",0.00417
"MESOS-7350",2.0,"Bug",0.20917
"MESOS-7347",8.0,"Task",1346.98528
"MESOS-7339",3.0,"Task",26.16667
"MESOS-7336",2.0,"Task",47.07556
"MESOS-7329",3.0,"Task",22.38528
"MESOS-7327",2.0,"Improvement",0.00278
"MESOS-7320",1.0,"Task",0.0075
"MESOS-7316",1.0,"Bug",0.70667
"MESOS-7314",5.0,"Task",211.60778
"MESOS-7312",3.0,"Bug",189.21778
"MESOS-7306",8.0,"Improvement",1319.30028
"MESOS-7305",8.0,"Task",2855.945
"MESOS-7304",3.0,"Task",4.56528
"MESOS-7283",2.0,"Task",1146.80833
"MESOS-7282",2.0,"Task",0.01306
"MESOS-7280",2.0,"Bug",180.07528
"MESOS-7277",5.0,"Improvement",122.48139
"MESOS-7276",1.0,"Improvement",0.005
"MESOS-7275",3.0,"Improvement",0.005
"MESOS-7274",5.0,"Improvement",0.0025
"MESOS-7272",2.0,"Bug",0.00472
"MESOS-7270",1.0,"Bug",16.14028
"MESOS-7265",3.0,"Bug",0.02778
"MESOS-7264",1.0,"Bug",0.03111
"MESOS-7263",3.0,"Bug",0.05444
"MESOS-7252",2.0,"Bug",3.49917
"MESOS-7249",5.0,"Improvement",0.015
"MESOS-7232",2.0,"Improvement",0.00472
"MESOS-7226",5.0,"Improvement",457.88
"MESOS-7225",3.0,"Bug",0.17861
"MESOS-7220",1.0,"Bug",0.00917
"MESOS-7210",3.0,"Bug",217.71139
"MESOS-7208",3.0,"Bug",0.00278
"MESOS-7197",3.0,"Bug",0.01222
"MESOS-7193",5.0,"Bug",95.01028
"MESOS-7188",1.0,"Bug",0.00167
"MESOS-7168",3.0,"Bug",144.61389
"MESOS-7160",3.0,"Bug",161.69889
"MESOS-7153",3.0,"Bug",0.00333
"MESOS-7152",5.0,"Bug",0.06278
"MESOS-7144",1.0,"Bug",0.00278
"MESOS-7137",2.0,"Bug",0.00194
"MESOS-7130",2.0,"Bug",0.00194
"MESOS-7124",3.0,"Improvement",0.35861
"MESOS-7102",2.0,"Bug",0.00167
"MESOS-7099",5.0,"Bug",622.16917
"MESOS-7092",5.0,"Improvement",1050.83444
"MESOS-7076",8.0,"Bug",331.72944
"MESOS-7069",2.0,"Bug",0.09111
"MESOS-7057",2.0,"Bug",0.00194
"MESOS-7050",2.0,"Bug",313.10056
"MESOS-7047",2.0,"Task",0.02083
"MESOS-7042",2.0,"Bug",0.00417
"MESOS-7028",5.0,"Bug",1.075
"MESOS-7027",5.0,"Bug",114.26556
"MESOS-7026",5.0,"Task",862.04667
"MESOS-7022",3.0,"Bug",2.56806
"MESOS-7014",3.0,"Task",26.1825
"MESOS-7013",2.0,"Task",0.00139
"MESOS-7011",1.0,"Task",4.01639
"MESOS-7009",1.0,"Task",0.19778
"MESOS-7008",3.0,"Bug",0.00194
"MESOS-7007",3.0,"Bug",1.71472
"MESOS-7004",5.0,"Task",865.6425
"MESOS-7003",5.0,"Task",20.45
"MESOS-7001",5.0,"Task",313.2075
"MESOS-7000",5.0,"Task",0.11278
"MESOS-6999",5.0,"Task",51.74861
"MESOS-6998",5.0,"Task",58.27417
"MESOS-6997",2.0,"Task",0.78222
"MESOS-6996",2.0,"Task",0.04111
"MESOS-6991",2.0,"Bug",0.00194
"MESOS-6989",1.0,"Bug",0.01194
"MESOS-6961",1.0,"Bug",0.05417
"MESOS-6951",3.0,"Bug",1.14722
"MESOS-6950",2.0,"Bug",1.44833
"MESOS-6949",2.0,"Bug",0.00611
"MESOS-6936",5.0,"Improvement",194.43889
"MESOS-6934",8.0,"Improvement",0.03028
"MESOS-6916",2.0,"Bug",0.00278
"MESOS-6911",2.0,"Bug",4.21028
"MESOS-6908",1.0,"Bug",0.01194
"MESOS-6906",8.0,"Improvement",0.01306
"MESOS-6905",3.0,"Improvement",0.01139
"MESOS-6900",2.0,"Bug",0.00333
"MESOS-6894",5.0,"Task",636.21139
"MESOS-6892",5.0,"Bug",1489.02444
"MESOS-6886",3.0,"Task",0.01583
"MESOS-6874",5.0,"Bug",119.35278
"MESOS-6868",3.0,"Bug",0.00611
"MESOS-6864",5.0,"Bug",0.00333
"MESOS-6860",5.0,"Bug",93.90111
"MESOS-6840",5.0,"Task",91.41278
"MESOS-6837",3.0,"Bug",0.0225
"MESOS-6826",3.0,"Bug",0.00528
"MESOS-6824",2.0,"Bug",0.00417
"MESOS-6822",2.0,"Bug",16.12
"MESOS-6820",1.0,"Bug",0.06667
"MESOS-6815",5.0,"Bug",905.70639
"MESOS-6811",3.0,"Bug",0.005
"MESOS-6805",2.0,"Bug",0.00417
"MESOS-6802",3.0,"Bug",0.00194
"MESOS-6793",2.0,"Bug",0.0175
"MESOS-6791",1.0,"Task",0.03028
"MESOS-6789",2.0,"Bug",98.12278
"MESOS-6784",1.0,"Bug",822.1475
"MESOS-6782",3.0,"Improvement",5.38111
"MESOS-6775",1.0,"Bug",0.005
"MESOS-6765",5.0,"Improvement",245.09722
"MESOS-6763",2.0,"Improvement",0.00917
"MESOS-6758",5.0,"Improvement",0.00306
"MESOS-6750",1.0,"Bug",0.00722
"MESOS-6749",3.0,"Task",4.58528
"MESOS-6746",1.0,"Bug",0.00167
"MESOS-6745",2.0,"Bug",0.01778
"MESOS-6744",2.0,"Bug",0.01611
"MESOS-6743",5.0,"Bug",353.28222
"MESOS-6737",2.0,"Bug",0.00472
"MESOS-6731",3.0,"Bug",0.00972
"MESOS-6730",3.0,"Bug",827.25861
"MESOS-6720",2.0,"Bug",797.14583
"MESOS-6719",2.0,"Improvement",0.00444
"MESOS-6718",3.0,"Bug",0.02583
"MESOS-6713",3.0,"Bug",1994.88167
"MESOS-6691",3.0,"Task",48.7725
"MESOS-6689",1.0,"Bug",0.00167
"MESOS-6688",2.0,"Bug",0.00167
"MESOS-6672",1.0,"Bug",0.00389
"MESOS-6654",3.0,"Bug",0.00333
"MESOS-6653",3.0,"Bug",0.01361
"MESOS-6648",5.0,"Improvement",59.96111
"MESOS-6646",1.0,"Bug",0.00306
"MESOS-6631",3.0,"Task",0.00556
"MESOS-6630",3.0,"Task",176.37583
"MESOS-6626",3.0,"Improvement",0.01306
"MESOS-6625",2.0,"Bug",0.00194
"MESOS-6622",2.0,"Bug",0.03917
"MESOS-6621",3.0,"Bug",0.0675
"MESOS-6619",8.0,"Bug",0.00972
"MESOS-6618",3.0,"Bug",0.02333
"MESOS-6616",3.0,"Bug",0.00611
"MESOS-6606",2.0,"Bug",0.02667
"MESOS-6604",1.0,"Bug",0.01667
"MESOS-6602",5.0,"Bug",0.00278
"MESOS-6594",3.0,"Task",1.21583
"MESOS-6569",2.0,"Bug",0.06389
"MESOS-6567",3.0,"Improvement",0.03111
"MESOS-6560",2.0,"Bug",0.07861
"MESOS-6551",5.0,"Task",261.53139
"MESOS-6547",2.0,"Task",360.71472
"MESOS-6546",2.0,"Task",118.65083
"MESOS-6543",2.0,"Task",123.38778
"MESOS-6530",3.0,"Improvement",0.00167
"MESOS-6528",3.0,"Task",33.80278
"MESOS-6527",2.0,"Bug",0.905
"MESOS-6525",3.0,"Task",50.55694
"MESOS-6519",1.0,"Bug",0.22306
"MESOS-6516",2.0,"Bug",0.01333
"MESOS-6504",3.0,"Bug",0.0025
"MESOS-6502",1.0,"Bug",0.09056
"MESOS-6501",2.0,"Bug",0.71806
"MESOS-6497",2.0,"Bug",1.76222
"MESOS-6493",3.0,"Task",0.00333
"MESOS-6477",3.0,"Task",903.08667
"MESOS-6476",3.0,"Task",903.03222
"MESOS-6474",5.0,"Task",273.45472
"MESOS-6473",5.0,"Task",110.25167
"MESOS-6472",5.0,"Task",47.25222
"MESOS-6471",5.0,"Task",30.6375
"MESOS-6470",5.0,"Task",0.00917
"MESOS-6467",3.0,"Task",694.80611
"MESOS-6466",8.0,"Task",69.83306
"MESOS-6465",2.0,"Task",59.0
"MESOS-6464",2.0,"Task",172.40667
"MESOS-6462",8.0,"Task",214.23944
"MESOS-6461",2.0,"Bug",1.09417
"MESOS-6459",2.0,"Bug",0.005
"MESOS-6441",3.0,"Task",158.45444
"MESOS-6432",5.0,"Bug",19.015
"MESOS-6430",2.0,"Bug",2765.84556
"MESOS-6427",3.0,"Improvement",0.115
"MESOS-6426",8.0,"Improvement",10.06417
"MESOS-6424",2.0,"Bug",3.56528
"MESOS-6419",8.0,"Bug",0.13861
"MESOS-6403",8.0,"Task",72.005
"MESOS-6395",3.0,"Improvement",0.00278
"MESOS-6390",3.0,"Improvement",688.59917
"MESOS-6388",1.0,"Bug",0.00389
"MESOS-6386",3.0,"Bug",0.03083
"MESOS-6376",3.0,"Task",0.29778
"MESOS-6371",3.0,"Improvement",0.00139
"MESOS-6366",5.0,"Task",2016.08333
"MESOS-6361",2.0,"Improvement",0.005
"MESOS-6344",1.0,"Task",0.00444
"MESOS-6324",1.0,"Bug",0.00528
"MESOS-6323",5.0,"Bug",0.00472
"MESOS-6322",3.0,"Bug",0.00167
"MESOS-6321",1.0,"Bug",0.00333
"MESOS-6320",3.0,"Bug",0.00806
"MESOS-6312",1.0,"Task",0.00222
"MESOS-6304",2.0,"Improvement",28.77917
"MESOS-6302",3.0,"Bug",0.01861
"MESOS-6299",2.0,"Improvement",0.81028
"MESOS-6296",5.0,"Improvement",178.83722
"MESOS-6293",3.0,"Bug",0.00194
"MESOS-6290",2.0,"Bug",0.00667
"MESOS-6288",3.0,"Bug",0.0025
"MESOS-6286",5.0,"Bug",0.01639
"MESOS-6284",3.0,"Task",0.00194
"MESOS-6280",5.0,"Improvement",1013.075
"MESOS-6279",3.0,"Task",0.01361
"MESOS-6278",3.0,"Task",0.02722
"MESOS-6274",3.0,"Bug",100.62972
"MESOS-6272",2.0,"Task",0.00194
"MESOS-6263",3.0,"Bug",0.00222
"MESOS-6262",3.0,"Bug",0.27417
"MESOS-6260",3.0,"Bug",3.89861
"MESOS-6246",2.0,"Bug",0.00167
"MESOS-6245",3.0,"Bug",0.0025
"MESOS-6235",3.0,"Task",0.00194
"MESOS-6234",3.0,"Bug",22.33556
"MESOS-6233",2.0,"Bug",22.33611
"MESOS-6230",3.0,"Task",38.44333
"MESOS-6227",8.0,"Task",0.005
"MESOS-6216",5.0,"Bug",0.02333
"MESOS-6208",1.0,"Bug",0.01056
"MESOS-6193",5.0,"Task",0.00194
"MESOS-6170",5.0,"Bug",0.00194
"MESOS-6159",1.0,"Bug",0.30972
"MESOS-6154",2.0,"Bug",0.00222
"MESOS-6153",1.0,"Bug",0.00694
"MESOS-6152",2.0,"Bug",0.005
"MESOS-6151",2.0,"Task",22.54889
"MESOS-6142",3.0,"Bug",64.83722
"MESOS-6140",5.0,"Improvement",0.01417
"MESOS-6130",3.0,"Task",239.58028
"MESOS-6119",3.0,"Bug",1.59889
"MESOS-6115",3.0,"Bug",0.00861
"MESOS-6110",3.0,"Bug",0.00306
"MESOS-6104",3.0,"Bug",0.00139
"MESOS-6101",5.0,"Task",0.01278
"MESOS-6092",2.0,"Bug",0.03194
"MESOS-6088",5.0,"Improvement",0.00528
"MESOS-6077",3.0,"Task",471.77861
"MESOS-6076",8.0,"Task",436.53028
"MESOS-6073",2.0,"Task",0.01444
"MESOS-6068",5.0,"Task",0.10333
"MESOS-6067",8.0,"Task",0.00194
"MESOS-6053",3.0,"Improvement",0.00194
"MESOS-6052",1.0,"Bug",0.00278
"MESOS-6051",3.0,"Improvement",0.0025
"MESOS-6050",2.0,"Improvement",0.00222
"MESOS-6042",5.0,"Task",144.68556
"MESOS-6039",1.0,"Improvement",0.0025
"MESOS-6037",2.0,"Improvement",1.51889
"MESOS-6036",3.0,"Task",5.64833
"MESOS-6032",2.0,"Task",0.00444
"MESOS-6025",3.0,"Improvement",0.00361
"MESOS-6023",8.0,"Task",0.04028
"MESOS-6022",3.0,"Task",501.52944
"MESOS-6021",3.0,"Task",0.00222
"MESOS-6020",3.0,"Task",0.00278
"MESOS-6013",3.0,"Bug",0.31139
"MESOS-6008",7.0,"Improvement",0.00528
"MESOS-6006",2.0,"Improvement",0.00139
"MESOS-6001",3.0,"Bug",0.02
"MESOS-5988",3.0,"Bug",26.34667
"MESOS-5987",3.0,"Task",526.18389
"MESOS-5986",3.0,"Bug",5.31389
"MESOS-5983",1.0,"Improvement",0.14222
"MESOS-5970",1.0,"Task",0.00611
"MESOS-5969",3.0,"Bug",0.00167
"MESOS-5966",3.0,"Task",25.46333
"MESOS-5963",5.0,"Bug",0.02444
"MESOS-5961",8.0,"Improvement",0.01222
"MESOS-5958",2.0,"Bug",2.2975
"MESOS-5955",3.0,"Improvement",0.00583
"MESOS-5954",3.0,"Improvement",0.00611
"MESOS-5944",1.0,"Improvement",0.02778
"MESOS-5943",3.0,"Bug",0.12917
"MESOS-5931",8.0,"Improvement",0.00194
"MESOS-5930",3.0,"Bug",0.00139
"MESOS-5928",1.0,"Bug",0.00167
"MESOS-5927",3.0,"Bug",0.01667
"MESOS-5923",3.0,"Bug",0.01944
"MESOS-5909",2.0,"Bug",9.47111
"MESOS-5907",1.0,"Bug",0.00639
"MESOS-5904",1.0,"Bug",406.27083
"MESOS-5901",2.0,"Improvement",0.00389
"MESOS-5900",5.0,"Improvement",742.275
"MESOS-5882",2.0,"Bug",168.08917
"MESOS-5864",2.0,"Bug",0.00222
"MESOS-5863",3.0,"Bug",1.60639
"MESOS-5856",3.0,"Bug",0.00444
"MESOS-5855",3.0,"Task",0.00139
"MESOS-5852",2.0,"Bug",0.00528
"MESOS-5848",1.0,"Bug",0.00417
"MESOS-5845",3.0,"Bug",26.04833
"MESOS-5844",1.0,"Bug",11.10167
"MESOS-5827",3.0,"Task",17.15139
"MESOS-5824",3.0,"Improvement",5770.24806
"MESOS-5822",3.0,"Improvement",0.16417
"MESOS-5814",1.0,"Task",692.695
"MESOS-5812",3.0,"Bug",0.00333
"MESOS-5806",5.0,"Bug",16.34611
"MESOS-5793",3.0,"Improvement",0.00694
"MESOS-5792",8.0,"Improvement",3454.91111
"MESOS-5788",8.0,"Task",193.20306
"MESOS-5787",2.0,"Improvement",0.00639
"MESOS-5782",2.0,"Improvement",0.00417
"MESOS-5769",2.0,"Improvement",0.00194
"MESOS-5768",2.0,"Improvement",0.00222
"MESOS-5767",2.0,"Improvement",0.00333
"MESOS-5766",1.0,"Bug",0.00222
"MESOS-5765",2.0,"Improvement",0.02722
"MESOS-5759",1.0,"Bug",2.49222
"MESOS-5755",2.0,"Bug",0.00556
"MESOS-5753",8.0,"Improvement",0.00139
"MESOS-5748",2.0,"Bug",0.02139
"MESOS-5740",3.0,"Improvement",0.00194
"MESOS-5727",5.0,"Bug",0.00861
"MESOS-5726",3.0,"Task",0.02333
"MESOS-5723",2.0,"Bug",0.00944
"MESOS-5712",1.0,"Task",0.00528
"MESOS-5711",2.0,"Task",31.80889
"MESOS-5709",3.0,"Task",22.96361
"MESOS-5708",3.0,"Task",0.58972
"MESOS-5707",3.0,"Task",0.00194
"MESOS-5706",2.0,"Task",0.01333
"MESOS-5705",5.0,"Task",0.02639
"MESOS-5704",3.0,"Task",0.01111
"MESOS-5698",5.0,"Bug",0.00722
"MESOS-5697",3.0,"Improvement",0.00472
"MESOS-5691",5.0,"Bug",0.16222
"MESOS-5685",2.0,"Bug",1.58083
"MESOS-5684",1.0,"Bug",10.02333
"MESOS-5673",3.0,"Bug",0.00361
"MESOS-5666",2.0,"Improvement",0.00694
"MESOS-5664",1.0,"Bug",67.11139
"MESOS-5660",2.0,"Bug",1.45583
"MESOS-5659",5.0,"Improvement",0.02
"MESOS-5647",5.0,"Task",1345.78083
"MESOS-5639",2.0,"Task",0.00167
"MESOS-5634",3.0,"Task",26.53306
"MESOS-5630",2.0,"Improvement",0.00917
"MESOS-5629",3.0,"Bug",11.09778
"MESOS-5618",3.0,"Improvement",11.89222
"MESOS-5609",5.0,"Bug",26.4575
"MESOS-5592",3.0,"Improvement",0.00306
"MESOS-5582",2.0,"Improvement",0.01528
"MESOS-5581",3.0,"Improvement",0.0125
"MESOS-5576",5.0,"Improvement",336.83111
"MESOS-5562",2.0,"Improvement",0.00167
"MESOS-5559",3.0,"Improvement",0.00139
"MESOS-5558",2.0,"Improvement",0.00167
"MESOS-5557",5.0,"Improvement",0.00139
"MESOS-5556",2.0,"Bug",0.00389
"MESOS-5555",3.0,"Improvement",0.00167
"MESOS-5554",1.0,"Bug",0.00167
"MESOS-5552",1.0,"Improvement",0.00278
"MESOS-5551",2.0,"Improvement",0.00167
"MESOS-5550",2.0,"Improvement",0.00222
"MESOS-5549",2.0,"Task",0.01778
"MESOS-5537",1.0,"Bug",0.00194
"MESOS-5532",1.0,"Improvement",0.33222
"MESOS-5531",1.0,"Bug",0.00611
"MESOS-5459",5.0,"Improvement",0.01139
"MESOS-5456",1.0,"Improvement",0.00722
"MESOS-5452",1.0,"Improvement",0.00694
"MESOS-5450",2.0,"Bug",0.01361
"MESOS-5445",2.0,"Bug",0.06889
"MESOS-5437",1.0,"Bug",0.00389
"MESOS-5436",1.0,"Bug",0.06167
"MESOS-5435",1.0,"Improvement",0.21556
"MESOS-5425",3.0,"Improvement",77.08861
"MESOS-5420",1.0,"Improvement",0.00778
"MESOS-5413",3.0,"Bug",0.00361
"MESOS-5405",3.0,"Bug",0.01
"MESOS-5404",3.0,"Improvement",0.28583
"MESOS-5403",5.0,"Bug",0.00528
"MESOS-5400",5.0,"Improvement",0.02139
"MESOS-5399",5.0,"Improvement",0.00611
"MESOS-5398",3.0,"Improvement",0.0025
"MESOS-5397",1.0,"Bug",0.00972
"MESOS-5390",1.0,"Bug",1.06194
"MESOS-5389",3.0,"Bug",0.0025
"MESOS-5388",5.0,"Bug",121.79556
"MESOS-5386",3.0,"Bug",0.00694
"MESOS-5383",1.0,"Bug",0.00639
"MESOS-5382",1.0,"Bug",0.00667
"MESOS-5380",3.0,"Bug",2.48972
"MESOS-5375",5.0,"Improvement",0.02028
"MESOS-5374",3.0,"Improvement",0.00972
"MESOS-5373",2.0,"Improvement",0.00806
"MESOS-5372",1.0,"Improvement",0.01583
"MESOS-5370",5.0,"Improvement",4.36
"MESOS-5365",2.0,"Task",0.19028
"MESOS-5362",2.0,"Improvement",96.16722
"MESOS-5360",2.0,"Improvement",0.00333
"MESOS-5359",3.0,"Bug",414.24111
"MESOS-5356",2.0,"Improvement",0.01361
"MESOS-5350",5.0,"Improvement",272.88361
"MESOS-5348",2.0,"Improvement",0.0025
"MESOS-5347",2.0,"Improvement",0.00417
"MESOS-5339",3.0,"Improvement",0.00139
"MESOS-5338",1.0,"Improvement",0.00444
"MESOS-5336",3.0,"Improvement",94.42972
"MESOS-5335",3.0,"Improvement",19.86083
"MESOS-5333",3.0,"Bug",0.01056
"MESOS-5320",3.0,"Bug",0.01806
"MESOS-5318",2.0,"Bug",0.01
"MESOS-5317",2.0,"Improvement",0.66167
"MESOS-5316",2.0,"Improvement",249.02833
"MESOS-5312",2.0,"Bug",22.64
"MESOS-5310",5.0,"Task",0.00306
"MESOS-5307",5.0,"Improvement",0.0025
"MESOS-5304",1.0,"Bug",0.00139
"MESOS-5303",3.0,"Bug",0.015
"MESOS-5302",5.0,"Improvement",0.00111
"MESOS-5297",3.0,"Task",1.79917
"MESOS-5296",5.0,"Improvement",0.01222
"MESOS-5294",1.0,"Bug",249.92583
"MESOS-5286",5.0,"Improvement",103.57194
"MESOS-5277",5.0,"Bug",0.0075
"MESOS-5275",5.0,"Task",0.06611
"MESOS-5273",3.0,"Improvement",0.00222
"MESOS-5272",3.0,"Task",0.00556
"MESOS-5271",5.0,"Improvement",0.08944
"MESOS-5266",5.0,"Bug",118.54417
"MESOS-5265",3.0,"Bug",0.00556
"MESOS-5257",3.0,"Task",7.57806
"MESOS-5256",3.0,"Task",125.47167
"MESOS-5253",2.0,"Bug",0.00222
"MESOS-5250",5.0,"Task",0.03722
"MESOS-5240",1.0,"Bug",0.00333
"MESOS-5239",3.0,"Bug",0.00167
"MESOS-5237",2.0,"Bug",0.01944
"MESOS-5232",1.0,"Task",10.6525
"MESOS-5228",3.0,"Task",18.99639
"MESOS-5222",3.0,"Task",0.00278
"MESOS-5216",5.0,"Bug",0.00472
"MESOS-5212",1.0,"Improvement",0.00139
"MESOS-5199",1.0,"Bug",0.00278
"MESOS-5187",3.0,"Bug",115.44833
"MESOS-5181",1.0,"Bug",0.00667
"MESOS-5179",1.0,"Improvement",0.00417
"MESOS-5174",3.0,"Improvement",0.00222
"MESOS-5173",3.0,"Task",0.00389
"MESOS-5172",3.0,"Bug",0.00944
"MESOS-5171",3.0,"Task",0.03944
"MESOS-5170",5.0,"Improvement",0.00639
"MESOS-5169",3.0,"Improvement",0.00556
"MESOS-5168",3.0,"Improvement",0.01194
"MESOS-5167",5.0,"Task",0.00306
"MESOS-5164",5.0,"Task",165.51583
"MESOS-5162",2.0,"Bug",0.00306
"MESOS-5155",5.0,"Improvement",0.00722
"MESOS-5153",8.0,"Bug",860.86556
"MESOS-5152",2.0,"Task",0.01278
"MESOS-5146",1.0,"Bug",49.57222
"MESOS-5144",2.0,"Task",0.00139
"MESOS-5142",2.0,"Bug",16.50528
"MESOS-5138",1.0,"Bug",0.00444
"MESOS-5137",1.0,"Task",0.00333
"MESOS-5136",1.0,"Task",0.00389
"MESOS-5132",2.0,"Bug",0.01972
"MESOS-5130",1.0,"Task",0.00333
"MESOS-5128",3.0,"Bug",0.00472
"MESOS-5127",1.0,"Bug",11.66306
"MESOS-5126",2.0,"Bug",0.00167
"MESOS-5125",2.0,"Bug",0.00167
"MESOS-5124",3.0,"Improvement",0.00278
"MESOS-5121",1.0,"Bug",0.01083
"MESOS-5115",2.0,"Bug",0.01028
"MESOS-5114",2.0,"Bug",0.00222
"MESOS-5112",2.0,"Task",0.00167
"MESOS-5111",2.0,"Task",0.00167
"MESOS-5110",3.0,"Task",0.00194
"MESOS-5109",2.0,"Task",0.00306
"MESOS-5108",2.0,"Task",0.00028
"MESOS-5101",2.0,"Improvement",0.02111
"MESOS-5082",1.0,"Bug",0.00667
"MESOS-5073",1.0,"Improvement",0.00806
"MESOS-5070",2.0,"Improvement",0.03167
"MESOS-5069",3.0,"Improvement",0.00639
"MESOS-5065",3.0,"Task",0.00222
"MESOS-5064",2.0,"Bug",25.425
"MESOS-5062",3.0,"Improvement",0.93944
"MESOS-5057",3.0,"Task",115.7575
"MESOS-5055",2.0,"Task",0.00417
"MESOS-5051",5.0,"Task",187.06639
"MESOS-5049",3.0,"Improvement",0.01278
"MESOS-5044",1.0,"Improvement",17.83417
"MESOS-5041",8.0,"Task",0.01194
"MESOS-5034",3.0,"Task",0.00028
"MESOS-5031",2.0,"Bug",0.00139
"MESOS-5028",3.0,"Bug",1.74333
"MESOS-5023",2.0,"Bug",32.67639
"MESOS-5015",2.0,"Improvement",0.00028
"MESOS-5014",2.0,"Improvement",0.00111
"MESOS-5013",8.0,"Bug",27.65944
"MESOS-5010",2.0,"Bug",0.00583
"MESOS-5005",3.0,"Bug",201.69
"MESOS-5001",1.0,"Improvement",0.00417
"MESOS-5000",3.0,"Bug",1.27528
"MESOS-4992",3.0,"Bug",0.00444
"MESOS-4985",3.0,"Bug",52.94611
"MESOS-4984",2.0,"Bug",0.00111
"MESOS-4982",5.0,"Task",0.01028
"MESOS-4978",3.0,"Bug",0.00944
"MESOS-4965",8.0,"Improvement",0.02167
"MESOS-4962",8.0,"Task",91.86389
"MESOS-4961",1.0,"Bug",0.53056
"MESOS-4956",5.0,"Improvement",47.54861
"MESOS-4951",2.0,"Improvement",226.98722
"MESOS-4950",3.0,"Bug",0.00389
"MESOS-4949",3.0,"Improvement",0.00222
"MESOS-4944",5.0,"Task",4.20917
"MESOS-4943",13.0,"Improvement",0.00028
"MESOS-4942",2.0,"Bug",0.0025
"MESOS-4939",3.0,"Task",0.0025
"MESOS-4938",5.0,"Task",0.00583
"MESOS-4937",5.0,"Task",99.4775
"MESOS-4934",2.0,"Task",0.06722
"MESOS-4933",3.0,"Task",120.07333
"MESOS-4932",5.0,"Task",704.875
"MESOS-4928",1.0,"Improvement",0.01556
"MESOS-4926",2.0,"Improvement",0.0025
"MESOS-4922",5.0,"Bug",157.60389
"MESOS-4914",1.0,"Improvement",0.00139
"MESOS-4912",3.0,"Bug",0.00639
"MESOS-4911",1.0,"Bug",91.90056
"MESOS-4910",1.0,"Improvement",92.00722
"MESOS-4909",5.0,"Improvement",119.67667
"MESOS-4908",5.0,"Improvement",360.50722
"MESOS-4903",3.0,"Bug",28.84889
"MESOS-4902",5.0,"Improvement",187.07111
"MESOS-4891",8.0,"Improvement",366.53333
"MESOS-4889",5.0,"Task",0.00028
"MESOS-4888",2.0,"Bug",0.00722
"MESOS-4886",3.0,"Improvement",0.00306
"MESOS-4881",2.0,"Task",6.45917
"MESOS-4879",1.0,"Improvement",0.00194
"MESOS-4877",3.0,"Bug",0.00361
"MESOS-4865",3.0,"Task",0.00611
"MESOS-4864",3.0,"Task",0.01222
"MESOS-4863",2.0,"Task",0.0025
"MESOS-4861",2.0,"Task",0.00194
"MESOS-4860",2.0,"Task",0.00583
"MESOS-4858",3.0,"Task",0.00444
"MESOS-4850",3.0,"Task",25.21806
"MESOS-4849",2.0,"Task",20.53806
"MESOS-4848",2.0,"Task",27.24472
"MESOS-4844",2.0,"Task",0.0525
"MESOS-4839",3.0,"Improvement",0.03722
"MESOS-4836",1.0,"Bug",0.01778
"MESOS-4834",2.0,"Task",0.00833
"MESOS-4833",5.0,"Bug",0.00194
"MESOS-4832",2.0,"Bug",0.00194
"MESOS-4830",1.0,"Bug",0.00306
"MESOS-4829",3.0,"Task",0.00333
"MESOS-4825",1.0,"Bug",0.00444
"MESOS-4824",2.0,"Bug",22.9625
"MESOS-4822",2.0,"Task",0.01306
"MESOS-4818",3.0,"Task",0.01222
"MESOS-4817",3.0,"Task",0.1175
"MESOS-4813",2.0,"Task",0.01556
"MESOS-4812",5.0,"Bug",2804.17194
"MESOS-4810",3.0,"Bug",0.00361
"MESOS-4807",1.0,"Bug",0.00583
"MESOS-4806",2.0,"Bug",0.01472
"MESOS-4805",3.0,"Improvement",0.00222
"MESOS-4803",3.0,"Improvement",0.00222
"MESOS-4802",3.0,"Improvement",0.00222
"MESOS-4801",1.0,"Improvement",0.00472
"MESOS-4798",5.0,"Task",0.00583
"MESOS-4797",2.0,"Task",30.95083
"MESOS-4790",1.0,"Improvement",0.00444
"MESOS-4784",1.0,"Bug",0.07333
"MESOS-4783",3.0,"Improvement",1.10611
"MESOS-4780",2.0,"Task",0.01389
"MESOS-4776",2.0,"Improvement",0.60333
"MESOS-4771",3.0,"Task",33.17667
"MESOS-4768",1.0,"Bug",0.04417
"MESOS-4764",3.0,"Task",0.00306
"MESOS-4761",2.0,"Task",0.00417
"MESOS-4759",8.0,"Task",494.77333
"MESOS-4758",1.0,"Task",1.34056
"MESOS-4757",3.0,"Bug",101.37361
"MESOS-4754",2.0,"Bug",0.01972
"MESOS-4748",3.0,"Task",27.48889
"MESOS-4747",1.0,"Bug",0.00056
"MESOS-4746",3.0,"Task",0.01083
"MESOS-4731",3.0,"Improvement",0.75111
"MESOS-4724",5.0,"Improvement",0.01583
"MESOS-4723",2.0,"Improvement",0.00333
"MESOS-4722",1.0,"Improvement",0.00389
"MESOS-4721",1.0,"Improvement",0.00722
"MESOS-4720",2.0,"Improvement",0.00472
"MESOS-4718",1.0,"Improvement",0.00778
