"issue_key","issuetype","created","wordcount","flesch","fog","lix","kinkaid","ari","colemanlieu","smog"
"USERGRID-618","Story","2015-05-05T20:01:33.000+0000",6,15.64,10.0,65.0,12.32,9.329999999999998,13.54,8.477225575051662
"USERGRID-614","Story","2015-05-05T15:52:53.000+0000",100,56.8325,13.1778,40.35185185185185,8.6861,9.785833333333333,12.5731,11.874119674649425
"USERGRID-612","Bug","2015-04-29T23:15:46.000+0000",3,-133.595,0.8,52.0,32.39,31.380000000000003,33.99,3.0
"USERGRID-609","Story","2015-04-28T22:16:25.000+0000",6,49.48,18.0,45.0,7.6,4.620000000000001,7.65,10.745966692414834
"USERGRID-602","Story","2015-04-28T21:47:19.000+0000",8,78.8729,2.8,7.0,3.9971,2.9285714285714306,5.9986,3.0
"USERGRID-601","Story","2015-04-28T21:46:24.000+0000",5,54.725,1.6,54.0,6.62,6.475000000000001,9.095,3.0
"USERGRID-598","Story","2015-04-28T15:38:29.000+0000",5,-8.725,21.6,54.0,15.47,17.072499999999998,22.3475,10.745966692414834
"USERGRID-593","Story","2015-04-23T16:36:05.000+0000",53,70.2571,10.6,30.071428571428573,6.9379,7.2696428571428555,9.1932,10.245688373094719
"USERGRID-592","Story","2015-04-22T18:40:25.000+0000",56,48.7812,14.207,56.57017543859649,13.5355,16.287368421052633,12.494,10.745966692414834
"USERGRID-589","Story","2015-04-21T22:12:00.000+0000",15,73.17,11.3333,55.0,6.78,10.562000000000001,12.828,10.745966692414834
"USERGRID-587","Bug","2015-04-21T22:06:26.000+0000",3,-91.295,0.8,52.0,26.49,24.314999999999998,25.155,3.0
"USERGRID-584","Bug","2015-04-21T21:55:05.000+0000",14,72.83,8.5143,28.428571428571427,4.84,7.302142857142854,11.4679,8.477225575051662
"USERGRID-582","Bug","2015-04-21T21:53:13.000+0000",4,34.59,1.2,36.333333333333336,9.18,11.470000000000006,13.4667,3.0
"USERGRID-581","Story","2015-04-20T22:48:30.000+0000",18,0.3,14.7111,42.333333333333336,15.4533,16.563333333333333,22.7511,11.660254037844387
"USERGRID-578","Bug","2015-04-17T15:35:12.000+0000",7,45.645,9.0667,56.0,8.3833,8.260000000000002,12.5767,8.477225575051662
"USERGRID-576","Story","2015-04-17T13:26:00.000+0000",33,17.4554,16.1429,57.5,15.1721,15.714571428571425,17.994,13.954451150103322
"USERGRID-575","Story","2015-04-17T13:23:24.000+0000",43,-8.04,27.7778,85.0,25.56,27.759999999999998,16.91,21.16590212458495
"USERGRID-572","Story","2015-04-16T16:26:45.000+0000",41,35.2249,21.278,75.14634146341464,18.5317,22.734878048780487,13.062,15.24744871391589
"USERGRID-568","Story","2015-04-15T20:26:48.000+0000",7,59.745,9.0667,22.666666666666668,6.4167,8.260000000000002,12.5767,8.477225575051662
"USERGRID-567","Story","2015-04-10T13:36:32.000+0000",80,36.0825,13.3271,55.4108527131783,15.3481,20.232286821705422,17.3292,9.32455532033676
"USERGRID-563","Story","2015-04-08T20:31:33.000+0000",13,16.77,16.6667,61.666666666666664,14.6467,13.701999999999998,16.7547,13.954451150103322
"USERGRID-561","Bug","2015-04-08T16:44:55.000+0000",34,41.6268,9.2857,31.785714285714285,11.8007,15.310857142857145,17.4891,8.477225575051662
"USERGRID-550","Story","2015-04-07T16:00:33.000+0000",9,61.24,8.2,20.5,6.705,5.53125,9.1637,8.477225575051662
"USERGRID-549","Story","2015-04-07T00:03:36.000+0000",16,39.33,14.0,35.0,11.5,10.248000000000001,12.4353,12.486832980505138
"USERGRID-548","Story","2015-04-06T17:50:54.000+0000",8,42.6157,2.8,21.285714285714285,9.0543,7.6385714285714315,11.8886,3.0
