"issue_key","issuetype","created","wordcount","flesch","fog","lix","kinkaid","ari","colemanlieu","smog"
"MDL-46241","New Feature","2014-07-03T15:27:36.000+0000",33,54.2148,12.6606,46.803030303030305,9.7965,10.227272727272727,11.6533,11.660254037844387
"MDL-46218","Bug","2014-07-01T18:10:07.000+0000",85,55.3317,16.7887,47.29078014184397,13.3257,17.536134751773048,12.3793,13.0
"MDL-46206","Bug","2014-06-30T22:13:22.000+0000",67,74.3802,13.3333,43.33333333333333,8.6814,13.988523809523805,12.6167,11.366600265340756
"MDL-46175","Improvement","2014-06-27T22:37:56.000+0000",59,18.5154,30.9231,100.38461538461539,26.8246,38.96769230769231,18.6254,18.491933384829668
"MDL-46139","Improvement","2014-06-25T23:04:22.000+0000",28,29.4679,12.7429,56.857142857142854,12.6271,14.839285714285715,18.6593,11.660254037844387
"MDL-46134","Bug","2014-06-25T16:28:08.000+0000",34,47.7506,12.6824,46.41176470588235,10.8224,10.342941176470589,11.5388,11.660254037844387
"MDL-46133","Bug","2014-06-25T16:26:36.000+0000",17,20.38,13.8588,46.41176470588235,14.64,15.607058823529407,18.1218,12.486832980505138
"MDL-46132","Bug","2014-06-25T16:24:46.000+0000",15,-11.43,19.3333,61.666666666666664,18.58,18.098,22.252,15.24744871391589
"MDL-46131","Bug","2014-06-25T16:15:44.000+0000",39,33.1615,23.2293,67.82926829268293,18.8195,24.228292682926828,14.9295,17.491376746189438
"MDL-46130","Bug","2014-06-25T15:53:27.000+0000",22,61.4505,16.0727,49.27272727272727,10.1536,12.477727272727272,11.4832,13.954451150103322
"MDL-46129","Bug","2014-06-25T15:52:32.000+0000",13,-14.6062,26.7385,74.53846153846155,18.5262,22.387692307692312,28.5592,17.491376746189438
"MDL-46111","Bug","2014-06-24T13:37:31.000+0000",18,14.665,22.7556,68.0,15.6856,20.54,23.7633,17.491376746189438
"MDL-46110","Bug","2014-06-24T13:33:11.000+0000",16,21.395,18.9,59.75,14.25,16.596250000000005,19.8737,15.24744871391589
"MDL-46109","Bug","2014-06-24T12:05:41.000+0000",15,78.81,11.3333,28.333333333333336,5.9933,6.48,7.7233,10.745966692414834
"MDL-46036","Bug","2014-06-18T09:20:38.000+0000",83,67.497,13.0967,41.075,8.6147,11.8671875,12.2716,11.831760866327848
"MDL-46022","Improvement","2014-06-17T13:50:12.000+0000",107,25.6727,24.5469,68.14689265536724,19.45,29.4104802259887,22.4211,19.1245154965971
"MDL-46016","Bug","2014-06-17T05:55:23.000+0000",181,37.8746,21.1933,65.48333333333333,17.5162,24.901562500000004,17.3476,15.96148139681572
"MDL-45939","Bug","2014-06-10T10:18:51.000+0000",54,46.5638,22.3552,60.365671641791046,15.0869,21.541343283582087,16.0951,18.0
"MDL-45938","Bug","2014-06-10T10:17:35.000+0000",54,57.4061,17.5455,49.31818181818181,12.0841,14.499818181818178,10.8456,14.61895003862225
"MDL-45936","Improvement","2014-06-10T08:41:45.000+0000",40,70.21,11.0,32.5,8.435,9.411749999999998,8.7632,9.70820393249937
"MDL-45935","Bug","2014-06-10T08:12:20.000+0000",185,53.6418,15.7682,47.710708117443865,13.7685,21.40027633851468,16.7152,11.366600265340756
"MDL-45920","Task","2014-06-09T16:25:30.000+0000",45,62.1074,11.8087,40.391304347826086,10.3104,14.336739130434786,13.242,9.70820393249937
"MDL-45919","Bug","2014-06-09T14:15:31.000+0000",44,29.56,26.8889,67.22222222222223,20.3156,30.795333333333332,20.7058,20.320508075688775
"MDL-45918","Bug","2014-06-09T14:13:58.000+0000",33,55.3779,15.9529,39.88235294117647,13.9818,18.98147058823529,12.5944,10.745966692414834
