"issue_key","issuetype","created","wordcount","flesch","fog","lix","kinkaid","ari","colemanlieu","smog"
"XD-3398","Story","2015-08-17T14:30:51.000+0000",32,-11.2418,24.1091,60.27272727272727,23.0255,25.756363636363638,21.6652,19.431676725154983
"XD-3395","Story","2015-08-17T07:48:57.000+0000",20,-0.0768,21.5273,72.0,18.7355,25.10909090909091,27.2791,17.491376746189438
"XD-3394","Story","2015-08-14T11:11:42.000+0000",90,78.8954,10.615,36.74149659863946,6.3127,8.989013605442175,10.1905,10.071067811865476
"XD-3387","Story","2015-08-11T14:20:45.000+0000",53,83.1792,10.0344,46.39754098360656,5.446,9.899426229508194,11.8759,9.70820393249937
"XD-3384","Story","2015-08-10T08:19:08.000+0000",41,13.1336,27.2762,72.95238095238095,21.8614,25.587142857142858,16.021,21.16590212458495
"XD-3381","Story","2015-08-10T03:48:19.000+0000",117,-31.413,51.7508,135.11475409836066,47.949,58.95049180327869,8.19,19.431676725154983
"XD-3380","Story","2015-08-10T03:43:52.000+0000",65,35.6,14.0444,53.16666666666667,14.2561,15.232083333333328,13.7907,11.94427190999916
"XD-3378","Story","2015-08-09T18:43:05.000+0000",30,60.6738,20.3,63.25,12.7462,18.414375,13.0806,16.41640786499874
"XD-3377","Story","2015-08-07T20:10:47.000+0000",53,65.8447,13.214,45.315789473684205,8.7954,9.719473684210527,9.6944,11.94427190999916
"XD-3376","Story","2015-08-07T16:52:25.000+0000",32,72.7956,17.1294,48.705882352941174,11.5524,14.687058823529412,7.2241,12.486832980505138
"XD-3374","Story","2015-08-07T16:51:23.000+0000",32,77.7721,15.9529,45.76470588235294,10.8582,13.855882352941173,6.1847,10.745966692414834
"XD-3373","Bug","2015-08-07T16:13:19.000+0000",68,64.015,12.7556,40.22222222222222,8.8022,13.082500000000003,14.4375,11.660254037844387
"XD-3370","Story","2015-08-06T15:08:47.000+0000",34,78.645,17.7333,52.66666666666667,11.2333,16.325833333333335,8.0719,12.486832980505138
"XD-3369","Story","2015-08-06T15:08:09.000+0000",33,74.6243,16.2857,43.57142857142857,11.5457,14.640857142857143,6.5663,10.745966692414834
"XD-3367","Story","2015-08-06T15:07:06.000+0000",33,67.3729,17.4286,52.14285714285714,12.5571,16.65942857142857,9.0906,12.486832980505138
"XD-3366","Story","2015-08-06T15:06:25.000+0000",33,67.3729,17.4286,49.285714285714285,12.5571,15.851999999999997,8.0809,12.486832980505138
"XD-3364","Story","2015-08-06T15:04:29.000+0000",33,64.9557,18.5714,52.14285714285714,12.8943,16.92857142857143,9.4271,13.954451150103322
"XD-3362","Story","2015-08-06T14:59:09.000+0000",32,81.8757,16.2857,46.42857142857143,10.5343,14.371714285714283,6.2297,10.745966692414834
"XD-3359","Story","2015-08-06T12:54:07.000+0000",66,36.4624,20.5642,55.88805970149254,16.4959,20.27597014925373,14.5127,16.41640786499874
"XD-3358","Bug","2015-08-06T11:27:36.000+0000",32,22.8682,9.1529,34.64705882352941,14.2929,20.87117647058824,24.7047,8.477225575051662
"XD-3354","Story","2015-08-05T12:15:13.000+0000",16,61.665,13.8667,34.66666666666667,9.13,13.475000000000001,14.9283,12.486832980505138
"XD-3353","Story","2015-08-05T12:14:17.000+0000",37,78.3061,11.7243,32.013513513513516,6.9331,8.824054054054056,8.8446,10.745966692414834
"XD-3352","Story","2015-08-05T10:54:27.000+0000",24,24.44,12.8923,51.46153846153846,13.08,16.953076923076928,21.7631,11.660254037844387
"XD-3351","Story","2015-08-05T10:52:02.000+0000",9,56.7,8.0444,42.333333333333336,7.5867,14.993333333333332,20.7878,8.477225575051662
"XD-3350","Story","2015-08-05T10:39:34.000+0000",36,48.0439,19.4105,74.84210526315789,15.9984,20.996052631578948,12.7055,13.954451150103322
"XD-3349","Story","2015-08-05T10:28:20.000+0000",41,57.9224,24.2049,62.951219512195124,15.3659,19.288536585365854,8.7522,18.491933384829668
"XD-3347","Story","2015-08-05T09:18:22.000+0000",25,39.332,18.0,49.0,13.984,15.373600000000003,13.3924,15.24744871391589
"XD-3346","Bug","2015-08-05T07:24:58.000+0000",45,37.2575,12.2333,34.75,12.0375,20.423125,24.6594,11.366600265340756
"XD-3344","Story","2015-08-04T17:27:51.000+0000",36,38.485,18.0,52.5,12.86,18.0075,19.5125,15.24744871391589
"XD-3341","Story","2015-08-04T14:15:31.000+0000",30,52.305,16.0,56.66666666666667,13.4167,16.021,11.2757,12.486832980505138
"XD-3338","Story","2015-08-04T13:58:43.000+0000",36,50.8683,13.8865,42.82432432432432,10.7601,9.205945945945945,9.3222,12.486832980505138
"XD-3335","Bug","2015-08-04T12:55:47.000+0000",30,36.1894,14.9806,47.12903225806451,15.9129,20.050967741935487,15.7223,10.745966692414834
"XD-3334","Story","2015-08-04T09:09:40.000+0000",34,31.1081,11.5922,43.68627450980392,11.7359,14.297549019607843,19.145,10.745966692414834
"XD-3332","Story","2015-08-04T08:57:26.000+0000",37,55.4413,11.7243,48.229729729729726,10.1223,12.642972972972977,13.6203,10.745966692414834
"XD-3331","Story","2015-08-04T08:56:28.000+0000",21,47.1204,9.9143,39.07142857142857,9.2955,8.042857142857144,11.6343,9.70820393249937
"XD-3330","Story","2015-08-04T08:54:49.000+0000",11,26.47,18.9455,56.45454545454545,12.3,9.332727272727272,13.0645,13.954451150103322
"XD-3329","Story","2015-08-04T08:53:24.000+0000",17,9.1016,8.1059,43.794117647058826,14.1015,14.958823529411767,20.8612,8.477225575051662
"XD-3328","Story","2015-08-04T08:52:41.000+0000",15,-0.15,19.3333,55.0,17.0067,16.528,20.2887,15.24744871391589
"XD-3326","Story","2015-08-04T08:49:07.000+0000",36,11.355,18.1333,50.888888888888886,14.6567,14.26916666666667,18.8397,13.954451150103322
"XD-3325","Story","2015-08-04T08:43:58.000+0000",28,23.425,14.1714,56.857142857142854,13.47,14.166428571428575,17.8179,12.486832980505138
"XD-3321","Bug","2015-08-03T14:57:35.000+0000",53,39.4976,12.7175,45.828947368421055,11.2903,15.772894736842112,19.7081,11.660254037844387
"XD-3320","Story","2015-08-03T10:45:45.000+0000",27,54.0967,13.763,56.62962962962963,12.4215,16.14333333333333,13.1933,10.745966692414834
"XD-3319","Story","2015-08-03T10:30:39.000+0000",47,47.0775,22.5333,66.75,18.6175,24.648125,11.1844,13.954451150103322
"XD-3318","Story","2015-08-03T09:37:20.000+0000",36,30.2334,21.5158,66.94736842105263,18.4826,21.491842105263153,13.3255,16.41640786499874
"XD-3317","Story","2015-08-03T09:30:04.000+0000",47,50.6025,21.7,66.75,18.1258,24.1575,10.5708,12.486832980505138
"XD-3316","Story","2015-08-03T09:24:19.000+0000",29,24.105,20.0,53.33333333333333,17.35,23.714000000000006,20.896,16.41640786499874
"XD-3315","Story","2015-08-03T08:29:24.000+0000",39,64.715,18.0,57.5,14.17,19.176250000000003,9.2187,10.745966692414834
"XD-3314","Story","2015-08-03T08:14:28.000+0000",23,45.0,16.2667,49.0,12.945,14.905000000000001,13.3817,13.954451150103322
"XD-3313","Story","2015-08-03T08:12:26.000+0000",45,-7.2159,31.4435,80.78260869565217,25.6935,27.27021739130435,15.6867,24.213203435596427
"XD-3312","Story","2015-08-03T08:08:58.000+0000",37,48.0439,20.4632,61.684210526315795,15.9984,23.227105263157895,15.4955,15.24744871391589
"XD-3311","Story","2015-08-03T08:06:54.000+0000",25,43.7835,15.0154,49.07692307692308,13.6115,16.206923076923076,13.8554,12.486832980505138
"XD-3310","Story","2015-08-03T08:04:56.000+0000",31,42.1675,20.3,66.375,15.3275,19.2975,14.185,16.41640786499874
"XD-3309","Story","2015-08-03T06:33:50.000+0000",47,59.1,16.2667,46.91666666666667,10.9783,11.96125,9.7004,13.954451150103322
"XD-3308","Bug","2015-07-30T12:00:44.000+0000",20,30.025,14.0,40.0,14.04,12.119999999999997,12.15,12.486832980505138
"XD-3303","Story","2015-07-28T10:25:18.000+0000",9,71.815,13.2,33.0,5.23,6.120000000000001,9.9,10.745966692414834
"XD-3300","Story","2015-07-24T13:35:06.000+0000",75,54.2214,13.7951,38.191358024691354,9.0503,9.102592592592593,11.7186,12.219544457292887
"XD-3298","Story","2015-07-24T12:49:33.000+0000",56,60.5489,8.6444,32.72222222222222,7.4225,13.276190476190472,18.1787,8.916079783099615
"XD-3296","Story","2015-07-24T11:36:56.000+0000",225,76.4955,12.1723,37.6036769138035,6.7953,7.5436528028933125,8.0754,11.28078671210825
"XD-3288","Story","2015-07-22T12:54:27.000+0000",61,23.6613,19.05,55.4375,17.9088,22.24125,17.8662,15.24744871391589
"XD-3287","Bug","2015-07-22T09:09:26.000+0000",34,19.8725,12.7143,46.07142857142857,14.835,18.136857142857146,21.0231,11.660254037844387
"XD-3283","Story","2015-07-22T08:22:07.000+0000",37,52.6692,22.3676,61.32432432432432,15.1049,17.18297297297297,8.5411,17.491376746189438
"XD-3282","Story","2015-07-22T08:17:23.000+0000",6,83.32,10.0,25.0,2.88,9.329999999999998,13.54,8.477225575051662
"XD-3271","Story","2015-07-21T11:45:49.000+0000",42,22.2102,25.3565,69.91304347826087,21.5891,25.5295652173913,13.51,18.491933384829668
"XD-3270","Story","2015-07-21T11:41:42.000+0000",39,29.0346,28.1073,75.14634146341464,19.3951,25.721707317073168,16.7971,21.973665961010276
"XD-3269","Story","2015-07-21T11:30:01.000+0000",37,43.5913,23.6211,59.05263157894737,16.6195,17.897368421052633,8.8305,18.491933384829668
"XD-3267","Story","2015-07-21T11:18:55.000+0000",57,15.0625,17.0444,55.30952380952381,18.9839,21.309047619047618,16.9983,13.246950765959598
"XD-3266","Bug","2015-07-20T01:47:57.000+0000",39,37.4544,14.1814,47.081395348837205,13.3764,19.770697674418606,20.8842,12.486832980505138
"XD-3265","Story","2015-07-19T18:01:11.000+0000",37,16.07,21.0,65.0,20.955,23.41525,14.5197,15.24744871391589
"XD-3263","Bug","2015-07-16T12:27:39.000+0000",28,62.7036,15.6,42.57142857142857,7.9914,7.942499999999999,10.0346,13.246950765959598
"XD-3261","Story","2015-07-16T08:35:36.000+0000",24,-32.6414,18.4966,49.689655172413794,25.0166,41.63172413793103,43.8934,15.24744871391589
"XD-3259","Story","2015-07-15T10:39:31.000+0000",36,25.7808,23.6211,61.684210526315795,19.1037,23.227105263157895,15.4955,18.491933384829668
